PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
v205_avc_cutoff_0B/concert_1920x1080_30_4M.264,v205_avc_cutoff_0B/concert_1920x1080_30_4M.264
AVG: 39.95865,AVG: 0.97573
42.50828,0.98297
38.59826,0.97066
38.30597,0.96862
38.21874,0.96752
38.27692,0.96774
38.00924,0.96637
37.26023,0.96233
37.14042,0.96090
36.83856,0.95916
36.74786,0.95913
37.03423,0.96029
39.39615,0.97191
39.13915,0.97143
39.22181,0.97174
39.25816,0.97171
39.31351,0.97187
39.37037,0.97201
40.63841,0.97683
40.83700,0.97805
40.63540,0.97742
40.69200,0.97787
40.32807,0.97639
40.47546,0.97679
40.57636,0.97761
40.40983,0.97720
40.37647,0.97697
40.46907,0.97738
40.37073,0.97693
40.44850,0.97712
40.24469,0.97620
40.35236,0.97718
40.39341,0.97740
40.39172,0.97708
40.46620,0.97695
40.51439,0.97708
40.63153,0.97746
43.13795,0.98615
42.62321,0.98454
42.80788,0.98516
42.55074,0.98431
42.63567,0.98440
42.30218,0.98332
42.58602,0.98405
42.02346,0.98273
40.34848,0.97816
40.05206,0.97729
40.08581,0.97734
39.47915,0.97524
39.26586,0.97457
39.13736,0.97442
38.97599,0.97327
39.06455,0.97344
39.14174,0.97368
38.98174,0.97311
38.99063,0.97317
38.86160,0.97211
38.86025,0.97208
38.78982,0.97135
38.86591,0.97160
38.95085,0.97126
41.46188,0.97973
39.99721,0.97567
39.83517,0.97468
39.57745,0.97384
39.61238,0.97398
39.65749,0.97413
39.51798,0.97350
39.59292,0.97355
39.56803,0.97405
40.00117,0.97595
40.04553,0.97604
41.80305,0.98092
41.81079,0.98045
42.12731,0.98169
42.13865,0.98175
41.83773,0.98072
41.92607,0.98086
41.80680,0.98069
41.79711,0.98057
41.72890,0.98028
41.75328,0.98012
41.93842,0.98074
41.99339,0.98085
42.01123,0.98068
42.03753,0.98078
42.21791,0.98132
42.33075,0.98128
42.44124,0.98178
42.49006,0.98186
42.47254,0.98159
42.74921,0.98293
42.71585,0.98246
43.07192,0.98455
42.77069,0.98313
42.81657,0.98313
42.95829,0.98398
43.36029,0.98536
43.10779,0.98428
43.36217,0.98562
43.34404,0.98524
43.36314,0.98519
43.25692,0.98482
45.13646,0.98993
44.31726,0.98772
44.60503,0.98871
44.51817,0.98834
44.54530,0.98832
44.09010,0.98699
44.51179,0.98827
43.99557,0.98675
44.32503,0.98793
43.86421,0.98653
43.92511,0.98663
44.16635,0.98766
44.04871,0.98689
44.53390,0.98860
44.46838,0.98848
44.04802,0.98734
44.09462,0.98739
44.45858,0.98840
45.42594,0.98894
44.34182,0.98807
43.74881,0.98609
44.04238,0.98696
44.07139,0.98701
43.91526,0.98613
44.59788,0.98842
40.73935,0.97410
40.20193,0.97169
40.28746,0.97258
40.36374,0.97281
39.85327,0.97062
40.09983,0.97204
39.96421,0.97121
39.79387,0.97041
39.99569,0.97153
40.05123,0.97168
39.92243,0.97109
39.45976,0.96893
39.05165,0.96700
39.06296,0.96692
38.85063,0.96523
38.86402,0.96527
38.63192,0.96387
38.40632,0.96189
38.46931,0.96197
38.29673,0.95974
38.33024,0.95997
38.37092,0.96012
38.08801,0.95827
38.16479,0.95895
38.03944,0.95843
38.07335,0.95867
37.96263,0.95775
38.02469,0.95805
38.14676,0.95883
38.06385,0.95763
38.16133,0.95815
38.16544,0.95844
38.02811,0.95755
