PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
v205_avc_cutoff_0B/concert_1920x1080_30_2M.264,v205_avc_cutoff_0B/concert_1920x1080_30_2M.264
AVG: 34.91127,AVG: 0.94468
37.96379,0.96466
34.14936,0.94361
33.98324,0.94093
33.70642,0.93758
33.90871,0.93940
33.75507,0.93883
33.04165,0.93269
33.06772,0.93176
32.82552,0.92876
32.71920,0.92977
32.88047,0.93128
33.42695,0.93570
33.52798,0.93590
33.23655,0.93328
34.16209,0.93816
34.10327,0.93760
34.22759,0.93824
35.66689,0.94872
35.63207,0.94846
35.57358,0.94875
35.35141,0.94687
35.33609,0.94618
35.47276,0.94668
35.23181,0.94511
35.20378,0.94527
35.06557,0.94340
35.05201,0.94351
35.18129,0.94472
35.30618,0.94526
35.03759,0.94202
35.10640,0.94439
34.96928,0.94273
35.13216,0.94451
35.18375,0.94281
35.30982,0.94348
35.37749,0.94402
37.24888,0.96492
37.26839,0.96485
37.44666,0.96603
37.48582,0.96626
37.55307,0.96649
37.41585,0.96592
37.48460,0.96619
37.31518,0.96511
37.21069,0.96495
37.01760,0.96389
37.10971,0.96431
37.04412,0.96428
36.87165,0.96330
36.95561,0.96442
36.76824,0.96265
36.85060,0.96329
36.96907,0.96378
36.79863,0.96274
36.87426,0.96344
36.65627,0.96143
36.43042,0.96042
36.15654,0.95797
36.28218,0.95861
36.24254,0.95750
38.64060,0.96882
36.59663,0.96069
36.17579,0.95769
35.98267,0.95693
36.02687,0.95719
35.41249,0.95362
35.33057,0.95317
35.15442,0.95086
35.22058,0.95297
35.04897,0.95281
35.10810,0.95327
34.38677,0.94905
33.62918,0.94431
33.54714,0.94313
33.36279,0.94196
33.34013,0.94125
33.47411,0.94247
33.05873,0.93811
33.13692,0.93947
33.11476,0.93827
33.26395,0.93951
33.30896,0.93980
33.35643,0.94042
33.32872,0.94047
33.47713,0.94216
33.54158,0.94171
33.77021,0.94331
33.76239,0.94282
33.82499,0.94340
33.95275,0.94437
33.86360,0.94437
33.97556,0.94437
34.01199,0.94627
34.03444,0.94641
34.18702,0.94755
34.02534,0.94643
34.10030,0.94810
34.19111,0.94898
34.24838,0.95010
34.24683,0.94965
34.43779,0.95118
34.26019,0.94916
35.96478,0.96387
36.00990,0.96306
35.85083,0.96281
35.82901,0.96223
36.08842,0.96349
35.90171,0.96258
35.74722,0.96190
35.54905,0.96151
35.32938,0.96035
35.32310,0.96010
35.69659,0.96195
35.41909,0.96042
36.34414,0.96425
36.35424,0.96545
36.36588,0.96543
36.13255,0.96502
36.41183,0.96653
36.34584,0.96611
38.93721,0.97447
36.53759,0.96550
36.15685,0.96172
36.08305,0.96074
36.25542,0.96179
36.34670,0.96178
36.56941,0.96560
32.41723,0.89388
32.60888,0.89781
32.58666,0.89804
32.63555,0.89857
32.60177,0.90040
32.50270,0.89971
32.53994,0.90102
32.40726,0.89939
32.39979,0.89882
32.46056,0.89934
32.55951,0.90117
32.45898,0.89932
32.32538,0.89628
32.51802,0.89879
32.53570,0.89831
32.55353,0.89844
32.56750,0.89772
32.63540,0.89794
32.56507,0.89660
32.65292,0.89675
32.51561,0.89420
32.58649,0.89477
32.57713,0.89514
32.47019,0.89380
32.83331,0.89894
32.87687,0.89890
33.08199,0.90233
33.10608,0.90246
33.17358,0.90289
33.53771,0.90603
33.55660,0.90557
33.69496,0.90848
33.69238,0.90998
33.71503,0.91012
33.75884,0.91170
33.80870,0.91300
33.67525,0.91090
33.66320,0.91152
33.53822,0.90988
33.61551,0.91048
33.61691,0.91098
33.57837,0.91027
33.63130,0.91343
33.51263,0.91201
33.60156,0.91324
33.67722,0.91360
33.51993,0.91168
33.56516,0.91098
33.59741,0.91053
33.70852,0.91136
33.68312,0.91111
33.71093,0.91124
33.69791,0.91215
37.28429,0.95023
35.72076,0.94014
37.47546,0.96989
37.53858,0.96984
37.68113,0.97041
37.64268,0.97051
37.63221,0.97097
37.48156,0.97036
37.28418,0.96888
37.22819,0.96813
37.46795,0.96894
37.29504,0.96704
37.24928,0.96747
37.30762,0.96808
37.28059,0.96805
37.44199,0.96842
37.74498,0.96975
37.81639,0.97103
38.02561,0.97178
38.01133,0.97201
38.08268,0.97227
37.68674,0.97050
37.93597,0.97141
37.76071,0.97052
37.58108,0.96962
37.54920,0.96887
37.45688,0.96874
37.38650,0.96873
37.60440,0.96959
37.48444,0.96957
37.34444,0.96861
37.25881,0.96828
37.33834,0.96851
37.45423,0.96989
37.63509,0.97070
37.54880,0.96998
37.92027,0.97236
38.06348,0.97313
37.85487,0.97292
37.56629,0.97146
37.68522,0.97186
37.58229,0.97088
37.26129,0.96875
37.22236,0.96894
37.36174,0.96941
37.41106,0.96998
37.57170,0.97046
37.46200,0.96957
37.39616,0.97046
37.33039,0.96974
37.34786,0.96934
37.15011,0.96843
37.43369,0.96941
37.10446,0.96735
37.50398,0.96857
37.38913,0.96769
33.34800,0.93166
33.49377,0.93178
33.55419,0.93241
33.44945,0.93121
38.77954,0.97343
35.69936,0.95813
34.95034,0.95136
34.44522,0.94677
34.50449,0.94752
34.55981,0.94808
34.45284,0.94594
34.08465,0.94407
34.43941,0.94622
34.24659,0.94405
34.33480,0.94472
34.05258,0.94303
34.43377,0.94574
34.21405,0.94412
33.63834,0.93957
34.01964,0.94229
34.08950,0.94282
33.94443,0.94119
33.68575,0.93963
34.10003,0.94263
34.04451,0.94121
33.77406,0.93964
33.87444,0.94066
34.15714,0.94295
34.07368,0.94146
33.88497,0.94063
34.18307,0.94292
34.00521,0.93882
34.07226,0.93959
33.81646,0.93822
33.98735,0.93902
34.19726,0.94078
37.80339,0.97256
37.78146,0.97137
37.95661,0.97208
37.83392,0.97188
37.75401,0.97261
37.59867,0.97112
37.62205,0.97137
37.86441,0.97229
38.14707,0.97328
38.05337,0.97368
38.26953,0.97480
38.16160,0.97524
38.03860,0.97541
38.24366,0.97626
38.59340,0.97735
38.90072,0.97845
38.00089,0.97450
38.16587,0.97434
37.85328,0.97236
37.76408,0.97163
38.07289,0.97297
37.95630,0.97281
38.29745,0.97380
38.36489,0.97455
38.31327,0.97468
38.36681,0.97522
38.73737,0.97651
38.35402,0.97652
40.44124,0.98225
38.77359,0.97668
38.56905,0.97600
38.15348,0.97387
38.50491,0.97523
38.16211,0.97344
38.05032,0.97259
38.02659,0.97192
38.10904,0.97166
37.98202,0.97143
38.26909,0.97271
38.04901,0.97183
37.99044,0.97151
