PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
v205_avc_cuton_0B/lol_1920x1080_25_3M.264,v205_avc_cuton_0B/lol_1920x1080_25_3M.264
AVG: 39.71339,AVG: 0.97957
35.99129,0.97103
34.59178,0.95762
34.63415,0.95728
34.80447,0.95914
34.79819,0.95849
34.85301,0.95903
35.11016,0.96073
35.34824,0.96236
35.14993,0.96045
35.22207,0.96095
35.31240,0.96218
35.57164,0.96324
35.67642,0.96425
35.72851,0.96534
36.04140,0.96619
36.18079,0.96747
36.19855,0.96779
36.66030,0.97561
36.49767,0.97310
36.94181,0.97428
36.94086,0.97396
37.07958,0.97545
37.02058,0.97470
37.50985,0.97560
37.67998,0.97767
37.74382,0.97846
38.50002,0.97849
38.56263,0.97856
38.62939,0.97927
38.64622,0.97930
38.90783,0.97953
38.93172,0.97949
39.88887,0.98168
39.97784,0.98198
39.95480,0.98174
40.49395,0.98277
40.62266,0.98319
40.65009,0.98316
40.62632,0.98306
41.65842,0.98497
41.74038,0.98523
41.76235,0.98511
41.76472,0.98512
41.79439,0.98513
41.79424,0.98526
41.77389,0.98503
41.70563,0.98449
41.73970,0.98464
42.06428,0.98532
42.05010,0.98520
48.30105,0.99325
47.03520,0.99222
47.04447,0.99222
46.81682,0.99201
46.48079,0.99162
46.06903,0.99117
45.62479,0.99066
45.35693,0.99059
44.91762,0.99006
44.83173,0.98988
44.62520,0.98949
44.66854,0.98971
44.49816,0.98931
44.38606,0.98914
44.36941,0.98916
44.47134,0.98923
44.24232,0.98881
44.28416,0.98887
44.21209,0.98878
44.18644,0.98869
44.34393,0.98886
44.08284,0.98844
43.99191,0.98834
43.97903,0.98831
44.07855,0.98820
43.83789,0.98757
43.70969,0.98689
43.59344,0.98664
43.67381,0.98678
43.67653,0.98679
43.67641,0.98679
43.44247,0.98601
43.49542,0.98611
43.59431,0.98593
43.28857,0.98522
43.34017,0.98549
43.11544,0.98458
43.14228,0.98496
43.20564,0.98536
42.99496,0.98431
43.09176,0.98458
43.15332,0.98523
43.02826,0.98472
42.96832,0.98468
42.93986,0.98438
43.01154,0.98492
42.88168,0.98435
42.97063,0.98459
42.91784,0.98441
42.80767,0.98431
46.18392,0.99067
43.41320,0.98602
42.70195,0.98373
42.58958,0.98344
42.47863,0.98312
43.57870,0.98953
42.55982,0.98580
42.64925,0.98634
42.29558,0.98469
42.18123,0.98429
41.37739,0.98157
41.37119,0.98191
41.36436,0.98162
41.07284,0.98089
41.30022,0.98181
41.28803,0.98199
41.18734,0.98154
41.08923,0.98145
40.99281,0.98121
40.77546,0.98007
40.85400,0.98050
40.70464,0.97959
40.03282,0.97821
39.67948,0.97797
39.38857,0.97670
39.47046,0.97695
39.61340,0.97782
40.14117,0.98231
39.21198,0.97854
38.55069,0.97398
38.35783,0.97338
38.09241,0.97127
38.10157,0.97185
38.67305,0.97401
38.28413,0.97206
38.31515,0.97206
38.77047,0.97418
38.70527,0.97373
38.96040,0.97470
38.84649,0.97437
39.18028,0.97555
39.03839,0.97494
39.15334,0.97640
38.91216,0.97541
38.69035,0.97436
38.82332,0.97465
39.30947,0.97804
38.83493,0.97537
38.97537,0.97631
38.94953,0.97539
39.63526,0.98028
38.64543,0.97639
38.48121,0.97533
37.89044,0.97146
37.91425,0.97245
37.73125,0.97126
37.66312,0.97039
37.51299,0.96851
37.31879,0.96797
37.08420,0.96600
37.08362,0.96636
37.34648,0.96750
37.43666,0.96853
37.43722,0.96880
37.39368,0.96818
37.29094,0.97136
35.78998,0.95821
36.10350,0.96168
36.06390,0.96100
36.93888,0.97463
36.71175,0.97100
36.90498,0.97403
36.68695,0.97090
36.51427,0.96900
36.59920,0.96977
36.75500,0.96991
36.70472,0.96937
36.76348,0.96981
37.02541,0.97173
37.03022,0.97112
37.08668,0.97131
37.35686,0.97249
37.37481,0.97247
37.78537,0.97390
37.78366,0.97382
37.81322,0.97407
38.55375,0.97675
38.58353,0.97686
38.75989,0.97731
38.82686,0.97740
38.83995,0.97745
39.74551,0.98014
39.75127,0.98006
39.79128,0.98030
39.75446,0.97996
39.74333,0.97994
39.74564,0.97985
39.77544,0.98017
39.77991,0.98014
39.73653,0.97982
46.46737,0.99172
45.27723,0.99062
44.88924,0.99028
44.30560,0.98896
43.79388,0.98755
43.82061,0.98779
43.59271,0.98680
43.32464,0.98584
43.34345,0.98597
43.01698,0.98462
42.82718,0.98389
43.00909,0.98445
42.93298,0.98431
42.65398,0.98303
42.77799,0.98355
42.81826,0.98394
42.60899,0.98275
42.75738,0.98324
42.81363,0.98353
42.71909,0.98300
42.73946,0.98267
42.36491,0.98083
42.25514,0.98042
42.43564,0.98126
42.32357,0.98058
42.34432,0.98081
42.35503,0.98087
42.36266,0.98096
42.30117,0.98072
42.24559,0.98049
42.21313,0.98043
42.20868,0.98042
42.25830,0.98061
42.26385,0.98056
42.22123,0.98045
42.22613,0.98044
42.23305,0.98052
42.32380,0.98080
42.49060,0.98202
42.26249,0.98059
42.40129,0.98136
42.27477,0.98075
42.42010,0.98160
42.26390,0.98096
42.24174,0.98058
42.18407,0.98061
42.46118,0.98190
42.31924,0.98138
42.45371,0.98201
42.34208,0.98159
45.92991,0.99314
45.92991,0.99314
45.92991,0.99314
43.06170,0.98694
43.08422,0.98697
