PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
x264/BasketballDrive_1920x1080_50_3M.264,x264/BasketballDrive_1920x1080_50_3M.264
AVG: 33.12007,AVG: 0.89268
36.15363,0.90180
36.50411,0.92187
36.17838,0.91158
36.25180,0.92223
36.01628,0.91293
36.24207,0.92324
36.05018,0.91480
36.35839,0.92568
36.09377,0.91716
36.40514,0.92685
36.14360,0.91920
36.49638,0.92960
36.27775,0.92132
35.88795,0.92566
35.06148,0.91341
34.52197,0.91678
33.61871,0.90435
33.71101,0.90897
33.47869,0.90235
33.81817,0.90985
33.85346,0.90425
34.31675,0.91265
34.17243,0.90531
34.70391,0.91457
34.32167,0.90578
34.56118,0.91295
34.20923,0.90384
34.45902,0.91251
34.09452,0.90366
34.20314,0.91180
33.88874,0.90311
33.93123,0.91204
33.62209,0.90236
33.81261,0.91130
33.49992,0.90153
33.74527,0.91075
33.58383,0.90178
33.76533,0.91085
33.59735,0.90116
33.95879,0.91100
33.66185,0.90023
33.84946,0.90931
33.52770,0.89862
33.59995,0.90620
33.28033,0.89453
33.40332,0.90141
32.96189,0.88733
32.97395,0.89427
32.47340,0.87510
32.65727,0.88323
31.99858,0.85978
31.75983,0.86589
31.21938,0.84646
31.19941,0.85691
30.81321,0.84094
31.00536,0.85431
30.76143,0.84201
31.03531,0.85427
30.83144,0.84275
31.12965,0.85590
30.87629,0.84411
31.19167,0.85787
31.04083,0.84656
31.28751,0.85756
31.05438,0.84501
31.33595,0.85802
31.13625,0.84577
31.54233,0.85890
31.25718,0.84692
31.50960,0.86025
31.36550,0.85214
31.85410,0.86754
31.37857,0.85619
32.08807,0.87489
31.83424,0.86373
32.58439,0.88634
32.30819,0.87597
32.94449,0.89428
32.61720,0.88486
33.31372,0.90204
32.94056,0.89259
33.70588,0.90951
33.39828,0.90107
34.12869,0.91580
33.68416,0.90631
34.45158,0.92062
34.02265,0.90898
34.72252,0.92243
34.48184,0.91227
35.07789,0.92348
34.75541,0.91393
35.25963,0.92469
34.90496,0.91558
35.40290,0.92678
35.14457,0.91912
35.59571,0.92940
35.27030,0.92106
35.71942,0.92994
35.39556,0.92102
35.12444,0.92557
37.27654,0.93262
36.56231,0.93530
35.98063,0.92560
35.85802,0.93025
35.53127,0.92154
35.52315,0.92724
35.14826,0.91849
35.23253,0.92435
34.94714,0.91603
35.10711,0.92187
34.68486,0.91287
34.76743,0.91886
34.46991,0.90895
34.53423,0.91589
33.92917,0.90329
34.04468,0.91046
33.50444,0.89672
33.49838,0.90311
33.34043,0.89341
33.34267,0.89909
32.97301,0.88530
33.13856,0.89319
32.59815,0.87760
32.68193,0.88471
32.32186,0.87150
32.44302,0.87984
31.87030,0.86252
32.04911,0.87396
31.74062,0.86030
32.04723,0.87508
31.76556,0.86167
32.20448,0.87877
32.03902,0.86781
32.31261,0.88045
32.21436,0.87221
32.60011,0.88588
32.31218,0.87485
32.66526,0.88865
32.39441,0.87927
32.74340,0.89096
32.53509,0.88411
33.03017,0.89924
32.66098,0.88797
33.11261,0.90268
32.78606,0.89198
33.21361,0.90427
32.93470,0.89417
33.18385,0.90428
32.90561,0.89317
33.18777,0.90348
32.87634,0.89233
33.19284,0.90272
32.83807,0.89197
33.15604,0.90188
32.88527,0.89149
33.12966,0.90143
32.92687,0.89182
33.18423,0.90166
32.86075,0.89100
33.21880,0.90204
32.95282,0.89157
33.16888,0.90057
32.92202,0.89051
33.21214,0.90135
32.78879,0.88830
33.12279,0.90048
32.70401,0.88683
32.81838,0.89549
32.61881,0.88422
32.90788,0.89585
32.52494,0.88231
32.78772,0.89399
32.42316,0.88121
32.41671,0.88895
32.27306,0.87796
32.43313,0.88677
31.99041,0.87150
32.19761,0.88323
31.92693,0.87041
32.20772,0.88109
31.99413,0.87030
32.29350,0.88092
32.00674,0.86852
32.45420,0.88256
32.22396,0.87186
32.63959,0.88502
32.48033,0.87648
32.78520,0.88763
32.47852,0.87644
32.79341,0.88893
32.45527,0.87817
32.70622,0.88798
32.36339,0.87774
32.64275,0.88895
32.36145,0.87962
32.73319,0.89174
32.47968,0.88246
32.92321,0.89467
32.73306,0.88545
32.46463,0.89347
35.18420,0.91084
34.63101,0.91544
34.19033,0.90618
34.49573,0.91484
34.13615,0.90423
34.47304,0.91404
34.19691,0.90448
34.34582,0.91307
33.98109,0.90249
34.11974,0.91171
33.85544,0.90203
33.83741,0.90858
33.71151,0.89979
33.90722,0.90874
33.61848,0.89868
33.71381,0.90738
33.54050,0.89768
33.64880,0.90529
33.17242,0.89345
33.46439,0.90322
33.12394,0.89098
33.25285,0.90004
33.03234,0.88916
33.05392,0.89618
32.74451,0.88415
32.91024,0.89309
32.62976,0.88099
32.75016,0.88718
32.52654,0.87512
32.61887,0.88209
32.32853,0.87024
32.59566,0.88072
32.35303,0.86808
32.57772,0.87739
32.14218,0.86236
32.34567,0.87362
32.00618,0.85844
32.36397,0.87295
31.99633,0.85833
32.34509,0.87401
32.06726,0.86102
32.32114,0.87482
32.04107,0.86139
32.26272,0.87371
31.97374,0.86160
32.28857,0.87448
32.13945,0.86755
32.63990,0.88300
32.25262,0.87643
32.08086,0.88087
35.23911,0.88145
35.08222,0.89421
35.10217,0.89439
