PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
x264/BasketballDrive_1920x1080_50_4M.264,x264/BasketballDrive_1920x1080_50_4M.264
AVG: 34.64202,AVG: 0.91013
37.23262,0.91515
37.68531,0.93391
37.32316,0.92385
37.46859,0.93451
37.20425,0.92597
37.50499,0.93554
37.26853,0.92766
37.64135,0.93806
37.35487,0.93016
37.65960,0.93892
37.42302,0.93195
37.79909,0.94138
37.58840,0.93372
37.19375,0.93793
36.16649,0.92552
35.75455,0.92912
34.79427,0.91709
34.90267,0.92290
34.70234,0.91585
35.10680,0.92380
35.03426,0.91687
35.55482,0.92545
35.35582,0.91768
35.88554,0.92622
35.51199,0.91741
35.84650,0.92541
35.45566,0.91638
35.72883,0.92460
35.35264,0.91601
35.52987,0.92478
35.18584,0.91607
35.30322,0.92505
34.94466,0.91562
35.19516,0.92404
34.85321,0.91467
35.16769,0.92445
34.91900,0.91514
35.22035,0.92372
35.01513,0.91491
35.38356,0.92433
35.09482,0.91446
35.34586,0.92367
34.93718,0.91320
35.13263,0.92132
34.74212,0.90973
34.91105,0.91768
34.46344,0.90456
34.47988,0.91190
33.95654,0.89447
34.23101,0.90488
33.62018,0.88490
33.38427,0.89164
32.84056,0.87318
32.78708,0.88368
32.36194,0.86836
32.58514,0.88111
32.31151,0.86861
32.61932,0.88098
32.37453,0.86912
32.68318,0.88201
32.37746,0.87034
32.70475,0.88317
32.57037,0.87221
32.76668,0.88263
32.49701,0.86953
32.82787,0.88241
32.56395,0.86950
33.04217,0.88256
32.72726,0.87100
33.00523,0.88394
32.88330,0.87609
33.34585,0.89021
32.85292,0.87937
33.62435,0.89721
33.37619,0.88624
34.07522,0.90579
33.78743,0.89546
34.49417,0.91315
34.09709,0.90270
34.87771,0.91876
34.41079,0.90895
35.18065,0.92464
34.81210,0.91585
35.67212,0.93060
35.22505,0.92114
35.97276,0.93409
35.55657,0.92337
36.21809,0.93558
35.88493,0.92550
36.57100,0.93583
36.17624,0.92659
36.72252,0.93673
36.33253,0.92802
36.94636,0.93850
36.51765,0.93007
37.05012,0.93993
36.62726,0.93147
37.16647,0.94035
36.80787,0.93164
36.55513,0.93670
38.56551,0.94098
37.90446,0.94397
37.33047,0.93480
37.26890,0.93991
36.91164,0.93177
37.02221,0.93768
36.64156,0.92965
36.80296,0.93593
36.43390,0.92752
36.65917,0.93390
36.18359,0.92525
36.30899,0.93157
35.96928,0.92218
36.03158,0.92886
35.47578,0.91733
35.69909,0.92532
35.19939,0.91304
35.18002,0.91980
34.91950,0.90949
35.08669,0.91677
34.62492,0.90417
34.87004,0.91303
34.29457,0.89816
34.45205,0.90618
34.03343,0.89340
34.22613,0.90195
33.62261,0.88563
33.80047,0.89672
33.41430,0.88227
33.78088,0.89670
33.43987,0.88352
33.89293,0.90041
33.69620,0.88919
33.96930,0.90135
33.85310,0.89267
34.29430,0.90644
33.96659,0.89538
34.34240,0.90903
34.06923,0.89944
34.43289,0.91107
34.19604,0.90384
34.71086,0.91754
34.30786,0.90655
34.77614,0.92030
34.39111,0.90979
34.88709,0.92192
34.54773,0.91153
34.79104,0.92103
34.49208,0.91059
34.88055,0.92106
34.52089,0.91042
34.83210,0.92063
34.45549,0.90972
34.81553,0.91972
34.48821,0.90927
34.78122,0.91935
34.53407,0.90998
34.79070,0.91972
34.46239,0.90926
34.82151,0.92005
34.58150,0.90991
34.78078,0.91848
34.53650,0.90878
34.84129,0.91944
34.41036,0.90686
34.76992,0.91856
34.38631,0.90598
34.40628,0.91389
34.26009,0.90329
34.55024,0.91464
34.14775,0.90176
34.48297,0.91328
34.06301,0.90112
34.03326,0.90892
33.87897,0.89785
34.06271,0.90680
33.60024,0.89219
33.81683,0.90440
33.53240,0.89148
33.79517,0.90177
33.54068,0.89045
33.91026,0.90164
33.57253,0.88928
34.04893,0.90332
33.80099,0.89227
34.24525,0.90551
34.06082,0.89651
34.40723,0.90777
34.02171,0.89668
34.28627,0.90821
34.01455,0.89837
34.28779,0.90822
33.96452,0.89871
34.24839,0.90952
33.98789,0.90051
34.31424,0.91137
34.01164,0.90201
34.48811,0.91342
34.25792,0.90415
33.91944,0.91141
36.59358,0.92461
36.07359,0.92932
35.61972,0.91994
35.82187,0.92802
35.54531,0.91853
35.87907,0.92766
35.58120,0.91838
35.78162,0.92697
35.39917,0.91681
35.54016,0.92613
35.20998,0.91628
35.25179,0.92357
35.13816,0.91477
35.33205,0.92391
35.08049,0.91436
35.10250,0.92251
34.94793,0.91303
35.06113,0.92089
34.65136,0.90966
34.92289,0.91931
34.60858,0.90788
34.70427,0.91666
34.50472,0.90586
34.59772,0.91396
34.25270,0.90163
34.47855,0.91126
34.14054,0.89862
34.26357,0.90627
34.04059,0.89441
34.16978,0.90225
33.82020,0.89048
34.16495,0.90158
33.86383,0.88829
34.07164,0.89820
33.68145,0.88353
33.91488,0.89493
33.53267,0.88032
33.92238,0.89506
33.56017,0.88115
33.96163,0.89656
33.64264,0.88363
34.00503,0.89724
33.59826,0.88364
33.87479,0.89605
33.50923,0.88450
33.85936,0.89713
33.67766,0.88983
34.13904,0.90401
33.70883,0.89694
33.53787,0.90162
36.43265,0.89558
36.30669,0.90800
36.32378,0.90814
