PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
x264/BasketballDrive_1920x1080_50_1M.264,x264/BasketballDrive_1920x1080_50_1M.264
AVG: 26.67442,AVG: 0.78514
31.33707,0.83654
31.50263,0.85726
31.27769,0.84552
31.31635,0.85681
31.13633,0.84588
31.31561,0.85751
31.11223,0.84817
31.36872,0.86069
31.12912,0.85103
31.37675,0.86280
31.18878,0.85465
31.44805,0.86664
31.31402,0.85748
31.02281,0.86057
30.38887,0.84745
29.96633,0.84996
29.26365,0.83542
29.00963,0.83879
28.69410,0.82784
28.88390,0.83617
28.76108,0.82828
28.91688,0.83713
28.79309,0.83008
28.99010,0.83842
28.77227,0.82959
28.77832,0.83552
28.36597,0.82498
28.53204,0.83428
28.17075,0.82363
28.08710,0.83025
27.77994,0.81981
27.82963,0.82899
27.52302,0.81552
27.60903,0.82183
27.27358,0.80846
27.50994,0.81925
27.19861,0.80815
27.35535,0.81797
27.29582,0.80933
27.59156,0.82080
27.37093,0.81006
27.40085,0.81879
27.21173,0.80924
27.23775,0.81507
27.04720,0.80331
27.03544,0.80601
26.78340,0.79084
26.60815,0.78814
26.26060,0.76760
26.17732,0.76627
25.80433,0.74142
25.49125,0.73537
25.03375,0.71148
24.93992,0.71642
24.70814,0.69897
24.77846,0.70925
24.68448,0.69680
24.83955,0.70877
24.72619,0.69724
24.86839,0.71017
24.75472,0.69892
24.90793,0.71155
24.89847,0.70259
24.95871,0.71244
24.87227,0.70131
25.03624,0.71430
25.00771,0.70371
25.19275,0.71749
25.08416,0.70637
25.20067,0.71741
25.16963,0.71139
25.51988,0.73079
25.46121,0.72832
25.79233,0.75470
25.78075,0.75347
26.14265,0.77786
26.18109,0.77391
26.45126,0.79228
26.42508,0.78615
26.80338,0.80479
26.72375,0.79757
27.11209,0.81444
27.08602,0.80816
27.62749,0.82629
27.47857,0.81952
28.02086,0.83938
27.83697,0.83094
28.23967,0.84759
28.13525,0.83931
28.46990,0.85330
28.42051,0.84529
28.64414,0.85768
28.42399,0.84846
28.64787,0.86141
28.48211,0.85337
28.57054,0.86377
28.44233,0.85650
28.64791,0.86691
28.45559,0.85713
28.46468,0.86556
31.08080,0.88164
30.33965,0.88005
29.90382,0.86997
29.62751,0.87373
29.23311,0.86438
29.26778,0.86980
28.92341,0.86024
28.99195,0.86604
28.72816,0.85694
28.71216,0.86098
28.32067,0.85008
28.19249,0.85300
27.93957,0.84265
27.90834,0.84479
27.54765,0.82969
27.41313,0.83082
27.01340,0.81514
26.91878,0.81717
26.81137,0.80735
26.61195,0.80741
26.41086,0.79382
26.39635,0.79728
26.22150,0.78249
26.15993,0.78520
26.00804,0.77162
25.92693,0.77389
25.72831,0.75737
25.67938,0.76312
25.53615,0.74842
25.60266,0.76085
25.51271,0.74826
25.62286,0.76325
25.61147,0.75291
25.68089,0.76363
25.68861,0.75598
25.86292,0.77045
25.77414,0.75868
25.97291,0.77240
25.84102,0.76204
25.96269,0.77355
26.01391,0.76833
26.24336,0.78391
26.13924,0.77317
26.30019,0.78662
26.19882,0.77589
26.37181,0.78794
26.25993,0.77554
26.37777,0.78588
26.23166,0.77418
26.37725,0.78389
26.15068,0.77116
26.23366,0.78023
26.14134,0.76995
26.22342,0.77828
26.14306,0.76746
26.21781,0.77759
26.14362,0.76823
26.22515,0.77807
26.03920,0.76547
26.22089,0.77658
26.13853,0.76751
26.10031,0.77392
26.02093,0.76553
26.10026,0.77477
25.96390,0.76134
26.10908,0.77303
25.89865,0.75838
25.91288,0.76601
25.79812,0.75393
25.89892,0.76460
25.61027,0.74891
25.75662,0.76080
25.56483,0.74721
25.55705,0.75397
25.42808,0.74135
25.42519,0.74823
25.27465,0.73421
25.39039,0.74623
25.31057,0.73353
25.41780,0.74465
25.38742,0.73568
25.53139,0.74735
25.44930,0.73581
25.62100,0.74970
25.57662,0.73971
25.77930,0.75172
25.77160,0.74513
25.98164,0.75768
25.76897,0.74490
25.98326,0.75811
25.78540,0.74626
25.95840,0.75656
25.77325,0.74612
25.97186,0.75907
25.88962,0.74987
26.03033,0.76180
25.93036,0.75307
26.24223,0.76791
26.22471,0.75826
26.32798,0.77203
27.92647,0.79551
27.70356,0.80007
27.43120,0.78976
27.58076,0.79878
27.40828,0.78691
27.49028,0.79680
27.36389,0.78826
27.36657,0.79649
27.14211,0.78471
27.23424,0.79339
26.99650,0.78140
26.92563,0.78641
26.82290,0.77627
26.96496,0.78609
26.76575,0.77417
26.84561,0.78349
26.69227,0.77279
26.72570,0.77900
26.48406,0.76613
26.62750,0.77612
26.47488,0.76297
26.48402,0.77195
26.38856,0.76189
26.38349,0.76970
26.23360,0.75840
26.24796,0.76630
26.04258,0.75325
26.05769,0.75879
25.92150,0.74604
25.93670,0.75272
25.80118,0.73960
25.90267,0.74986
25.79692,0.73652
25.84762,0.74533
25.69811,0.72965
25.75645,0.74045
25.67318,0.72590
25.79675,0.73994
25.68848,0.72649
25.80940,0.74092
25.70136,0.72853
25.77250,0.74057
25.64331,0.72640
25.75149,0.73826
25.62382,0.72622
25.77210,0.73881
25.78569,0.73190
26.04695,0.74826
26.08332,0.74386
26.21586,0.75310
28.77872,0.79925
28.66752,0.81105
28.72498,0.81169
