PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
v205_avc_cuton_3B/concert_1920x1080_30_5M.264,v205_avc_cuton_3B/concert_1920x1080_30_5M.264
AVG: 40.56162,AVG: 0.97736
43.76238,0.98613
37.04638,0.96681
36.91193,0.96463
40.07562,0.97553
40.13852,0.97580
37.13453,0.96340
36.87521,0.96153
37.17935,0.96204
38.18455,0.96634
38.48432,0.96732
38.49275,0.96750
38.05737,0.96584
37.51779,0.96318
38.65430,0.96867
38.86915,0.97079
39.86891,0.97384
39.79530,0.97363
40.72435,0.97687
40.96916,0.97803
40.79018,0.97714
40.27918,0.97571
40.93066,0.97858
40.92480,0.97858
40.90373,0.97875
41.88606,0.98152
40.84013,0.97860
40.62118,0.97790
41.69598,0.98087
41.69058,0.98083
40.60290,0.97723
40.64777,0.97791
40.50537,0.97738
41.71631,0.98076
40.81749,0.97805
40.81161,0.97802
40.63174,0.97717
45.23781,0.99012
42.17246,0.98406
41.39548,0.98230
44.11158,0.98707
44.07909,0.98708
41.69961,0.98201
41.61861,0.98181
40.88055,0.97896
42.04464,0.98208
40.31894,0.97814
40.29102,0.97804
40.69591,0.97909
41.85803,0.98219
40.39832,0.97912
40.24385,0.97721
41.15682,0.97970
41.07077,0.97958
39.99192,0.97678
39.85152,0.97628
39.68949,0.97520
40.83762,0.97831
40.03069,0.97593
40.03069,0.97593
39.79608,0.97482
43.24842,0.98441
40.81216,0.97894
40.63988,0.97778
41.57802,0.97997
41.54070,0.97998
40.60297,0.97778
40.32049,0.97654
40.25629,0.97631
41.53532,0.97998
40.38438,0.97751
40.35635,0.97734
40.19849,0.97628
41.40205,0.97918
40.24473,0.97664
40.11756,0.97591
41.27479,0.97879
41.25449,0.97879
39.97390,0.97531
39.94452,0.97523
39.82294,0.97441
41.04314,0.97755
40.10011,0.97557
40.13123,0.97542
39.95356,0.97457
41.37067,0.97867
41.30682,0.97905
41.58697,0.97947
41.94038,0.98025
41.82726,0.98009
43.34224,0.98349
43.70132,0.98494
43.56198,0.98412
43.55735,0.98540
43.88763,0.98541
43.88052,0.98537
44.08345,0.98615
46.56744,0.99069
44.95106,0.98789
45.19233,0.98879
45.85251,0.98924
45.80714,0.98923
44.88657,0.98770
46.42288,0.99134
45.44224,0.98903
47.20341,0.99157
45.89244,0.98997
45.89264,0.98996
45.56828,0.98901
47.25483,0.99153
45.39587,0.98879
45.65540,0.98955
46.52446,0.99016
46.50072,0.99019
45.62957,0.98959
45.23595,0.98846
45.87061,0.99016
46.90398,0.99114
43.98171,0.98712
43.98171,0.98712
44.35539,0.98813
47.69741,0.99182
42.48963,0.98460
41.98345,0.98237
45.21228,0.98870
45.21864,0.98880
42.16993,0.98240
42.72358,0.98506
38.10348,0.95839
39.16441,0.96418
37.68544,0.95709
37.66442,0.95695
37.96715,0.95959
39.28868,0.96635
38.28450,0.96209
38.35253,0.96284
39.03057,0.96565
38.98714,0.96545
38.17475,0.96191
37.90156,0.96026
37.78108,0.95893
38.48541,0.96201
37.69188,0.95773
37.70040,0.95775
37.79342,0.95815
38.55285,0.96116
37.78087,0.95740
37.87107,0.95700
38.75616,0.96171
38.71835,0.96160
37.72404,0.95644
37.63633,0.95621
37.74389,0.95706
38.53281,0.96113
37.70699,0.95683
37.68039,0.95663
37.74992,0.95667
38.44107,0.95988
37.74651,0.95595
37.60200,0.95544
38.61218,0.96118
38.56388,0.96098
37.74536,0.95722
37.42596,0.95530
37.43772,0.95467
38.32591,0.95921
37.44718,0.95490
37.43339,0.95479
37.67127,0.95642
38.32449,0.95969
37.75150,0.95810
37.51962,0.95614
38.40824,0.96043
38.35526,0.96017
37.14550,0.95424
37.36523,0.95496
37.02893,0.95216
38.45558,0.95965
38.24261,0.96180
38.24261,0.96180
38.56180,0.96448
40.58367,0.97269
39.06706,0.96684
41.57576,0.98314
42.86251,0.98500
42.77269,0.98492
41.37904,0.98263
41.12931,0.98154
41.48710,0.98263
42.54207,0.98438
41.11231,0.98126
41.07666,0.98101
40.95108,0.98000
42.79644,0.98542
41.05338,0.98057
41.18755,0.98130
42.64900,0.98415
42.63995,0.98419
41.64459,0.98257
41.38054,0.98162
41.77452,0.98297
43.15971,0.98562
41.68702,0.98272
41.65638,0.98259
41.41988,0.98179
43.17261,0.98626
41.32200,0.98148
40.95879,0.98056
42.53970,0.98410
42.47644,0.98405
41.16699,0.98185
40.56171,0.97951
40.83605,0.98081
42.18447,0.98391
41.20792,0.98215
41.19907,0.98217
41.04423,0.98149
43.29539,0.98745
41.61903,0.98343
41.64549,0.98389
42.85321,0.98560
42.77096,0.98555
41.37869,0.98300
40.76650,0.98044
41.05061,0.98149
42.51135,0.98467
41.15290,0.98192
41.13147,0.98188
41.00931,0.98087
43.02573,0.98665
41.20654,0.98182
41.42743,0.98234
42.67860,0.98488
42.60760,0.98483
40.90374,0.98063
41.44613,0.98254
40.85409,0.98014
40.49924,0.98010
38.88032,0.97420
38.88032,0.97420
38.72353,0.97394
40.09176,0.97887
38.53960,0.97269
38.71170,0.97336
39.53993,0.97687
39.62233,0.97737
38.01836,0.97030
37.80552,0.96894
37.57074,0.96916
39.23970,0.97525
37.47384,0.96771
37.47523,0.96779
37.36107,0.96794
39.05276,0.97472
37.57639,0.96837
37.37723,0.96809
38.99958,0.97434
39.04683,0.97452
37.56691,0.96809
37.71616,0.96978
37.64600,0.96845
39.55396,0.97603
37.87028,0.97024
37.88004,0.97014
37.98990,0.97021
39.43815,0.97594
37.95737,0.97058
38.09892,0.97044
39.47350,0.97491
39.45242,0.97489
37.98699,0.96969
37.93425,0.96908
37.90628,0.96838
44.07108,0.98819
42.33253,0.98402
42.31111,0.98406
41.97213,0.98327
43.78614,0.98763
41.82790,0.98309
42.04853,0.98387
43.56539,0.98611
43.48650,0.98605
42.33888,0.98476
42.19626,0.98439
42.53687,0.98574
43.81556,0.98756
42.70521,0.98648
42.74506,0.98656
42.40178,0.98544
44.48462,0.98946
42.40080,0.98548
41.99179,0.98404
43.97468,0.98779
43.84945,0.98770
41.85088,0.98351
42.11289,0.98425
41.95539,0.98356
44.15304,0.98837
42.60378,0.98563
42.60378,0.98563
