PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cuton_0B/Cactus_1920x1080_50_4M.264,v205_avc_cuton_0B/Cactus_1920x1080_50_4M.264
AVG: 34.30930,AVG: 0.90221
32.75798,0.86500
32.45499,0.87216
32.05000,0.86026
32.27688,0.87070
32.09565,0.86053
32.25423,0.86837
32.17587,0.86056
32.40378,0.86976
32.19640,0.86119
32.42607,0.86942
32.19921,0.86015
32.41794,0.86857
32.46292,0.86444
32.75020,0.87481
32.70954,0.86998
33.41659,0.88621
33.24428,0.87997
33.58373,0.88966
33.36004,0.88211
33.61002,0.89011
33.57767,0.88584
33.94477,0.89628
33.70275,0.88879
33.99448,0.89799
33.70587,0.88934
33.95734,0.89792
33.67707,0.88959
33.96462,0.89832
33.64299,0.88955
33.94227,0.89885
33.86661,0.89363
34.22926,0.90335
33.98575,0.89540
34.31682,0.90409
34.42896,0.90120
34.79594,0.91026
34.53984,0.90281
34.92448,0.91158
34.63481,0.90318
35.02724,0.91242
34.72543,0.90402
35.04174,0.91213
34.72209,0.90359
35.05137,0.91151
34.71955,0.90353
35.12523,0.91272
34.81753,0.90450
35.10864,0.91217
34.78825,0.90409
35.08163,0.91143
34.76960,0.90343
35.08570,0.91054
34.52691,0.90004
34.64975,0.90567
34.28795,0.89714
34.38781,0.90313
34.00020,0.89439
34.26983,0.90182
33.95346,0.89344
34.22694,0.90116
33.90647,0.89373
34.16249,0.90134
33.84818,0.89251
34.15213,0.90004
33.81760,0.89146
34.13420,0.89921
33.82328,0.89055
34.06179,0.89774
33.74449,0.88950
34.00714,0.89750
33.73288,0.88947
33.99758,0.89739
33.68944,0.88857
33.96067,0.89658
33.66511,0.88800
33.95962,0.89641
33.64107,0.88747
33.92929,0.89629
33.60034,0.88755
33.91021,0.89652
33.58619,0.88788
33.89044,0.89661
33.55322,0.88755
33.87733,0.89641
33.48922,0.88666
33.77075,0.89569
33.42883,0.88657
33.72387,0.89515
33.44788,0.88704
33.81512,0.89665
33.52110,0.88842
33.84454,0.89728
33.52533,0.88830
33.85903,0.89724
33.52416,0.88784
33.86513,0.89674
33.54343,0.88819
33.86038,0.89681
33.54358,0.88789
33.87160,0.89685
37.78965,0.94270
36.69117,0.93841
35.67798,0.92408
35.74529,0.92798
35.12200,0.91719
35.37089,0.92276
34.90257,0.91285
35.21667,0.91965
34.79514,0.91083
35.13836,0.91902
34.73904,0.91086
35.03130,0.91857
34.57131,0.90919
34.88176,0.91594
34.48681,0.90632
34.54661,0.91038
34.06693,0.89982
34.33685,0.90699
33.91580,0.89731
34.21117,0.90491
33.85956,0.89564
34.13185,0.90268
33.77788,0.89368
34.13814,0.90257
33.82885,0.89435
34.14386,0.90315
33.82733,0.89550
34.18401,0.90455
33.84175,0.89590
34.13235,0.90366
33.77289,0.89479
34.09148,0.90336
33.75175,0.89481
34.10057,0.90453
33.75934,0.89546
34.09979,0.90504
33.72199,0.89546
33.99429,0.90390
33.63273,0.89435
33.92435,0.90263
33.54375,0.89312
33.76201,0.90066
33.46398,0.89172
33.82652,0.90077
33.93331,0.89712
34.39846,0.90741
34.09614,0.89881
34.51004,0.90847
34.18026,0.89958
34.59632,0.90915
34.29609,0.90027
34.63677,0.90883
34.32571,0.89999
34.72339,0.90904
34.35489,0.89984
34.70990,0.90850
34.37666,0.90002
34.67458,0.90765
34.35475,0.89897
34.70983,0.90723
34.36140,0.89786
34.70610,0.90593
34.38006,0.89699
34.68856,0.90520
34.32438,0.89667
34.64269,0.90527
34.30932,0.89769
34.67597,0.90669
34.39348,0.89902
34.76164,0.90833
34.41792,0.90033
34.79085,0.91007
34.47511,0.90196
34.79971,0.90964
34.45407,0.90139
34.75311,0.90832
34.42106,0.89976
34.71342,0.90795
34.38057,0.89976
34.69479,0.90822
34.37020,0.89980
34.67990,0.90779
34.39436,0.90015
34.69110,0.90823
34.35483,0.89990
34.63349,0.90760
34.33388,0.89961
34.63621,0.90771
34.32249,0.89970
34.65256,0.90861
34.29857,0.89969
34.61866,0.90862
34.26348,0.89979
34.55456,0.90810
34.17437,0.89927
34.48629,0.90798
34.12029,0.89897
34.40891,0.90716
34.15070,0.89905
34.55090,0.90881
37.95993,0.94277
37.05505,0.94124
36.19778,0.92833
36.34478,0.93344
35.75433,0.92295
36.08366,0.92964
35.63058,0.91999
35.92223,0.92676
35.44907,0.91733
35.74531,0.92450
35.34266,0.91592
35.67908,0.92317
35.29183,0.91453
35.58936,0.92184
35.23150,0.91422
35.57100,0.92196
35.22492,0.91359
35.60780,0.92177
35.27171,0.91406
35.63427,0.92209
35.31647,0.91506
35.62870,0.92248
35.26866,0.91472
35.60104,0.92276
35.24257,0.91435
35.55685,0.92059
35.21990,0.91255
35.54565,0.92029
35.21597,0.91247
35.53589,0.91927
35.21022,0.91105
35.53769,0.91915
35.18494,0.91084
35.55132,0.91920
35.19909,0.91163
35.52656,0.91953
35.20234,0.91206
35.49808,0.91919
35.16796,0.91133
35.45207,0.91883
35.12339,0.91113
35.48608,0.91929
35.13919,0.91136
35.48973,0.91966
35.17273,0.91211
35.46989,0.91995
35.15149,0.91284
35.42045,0.92012
35.16628,0.91487
35.31157,0.91849
33.61849,0.85973
33.67146,0.87276
33.71218,0.87307
