PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cuton_0B/Cactus_1920x1080_50_1M.264,v205_avc_cuton_0B/Cactus_1920x1080_50_1M.264
AVG: 29.86439,AVG: 0.82448
31.76431,0.84080
31.62565,0.85139
31.35360,0.84111
31.63765,0.85357
31.52964,0.84473
31.18032,0.84570
30.89795,0.83439
31.14856,0.84390
31.15683,0.83830
31.53502,0.84963
30.83234,0.83294
30.97750,0.84045
30.91406,0.83351
31.28220,0.84615
31.31596,0.84195
31.00690,0.84467
30.72009,0.83477
31.01440,0.84483
31.03558,0.83960
30.74824,0.84100
30.54415,0.83196
30.89519,0.84381
30.92140,0.83911
30.55800,0.84035
30.33709,0.82969
30.49669,0.83832
30.46140,0.83105
30.24100,0.83461
30.00374,0.82439
30.25486,0.83495
30.25628,0.82934
30.15472,0.83452
30.10657,0.82754
30.47285,0.83846
30.61056,0.83524
31.13334,0.84953
30.52026,0.83473
30.76164,0.84461
30.64781,0.83594
31.09846,0.84948
31.15660,0.84357
30.94919,0.84639
30.77923,0.83664
31.14467,0.84750
30.39633,0.83068
30.60529,0.83926
30.43754,0.83007
30.79610,0.84101
30.04520,0.82359
30.17110,0.83016
30.06632,0.82139
30.39588,0.83033
30.42420,0.82449
30.34127,0.82909
30.18479,0.82103
30.55605,0.83313
30.12725,0.82219
30.30373,0.83116
30.40079,0.82802
30.34252,0.83383
30.20358,0.82723
30.55175,0.83805
30.70451,0.83465
30.54433,0.83745
30.29728,0.82734
30.68964,0.83813
29.96149,0.82073
30.11234,0.82792
29.97085,0.81942
30.25160,0.82979
30.33677,0.82526
30.07464,0.82722
29.95116,0.81871
30.20865,0.82884
30.26828,0.82357
30.07381,0.82637
29.89361,0.81683
30.13082,0.82676
30.18699,0.82139
29.95582,0.82448
29.77284,0.81483
30.02833,0.82494
30.12111,0.82054
30.05626,0.82603
29.85206,0.81607
30.24887,0.82909
29.49699,0.81147
29.75979,0.82083
29.62727,0.81260
30.00605,0.82495
30.08726,0.82056
30.20896,0.82919
30.14888,0.82203
30.65295,0.83712
30.00640,0.82034
30.13533,0.82826
29.96729,0.81940
30.38065,0.83212
29.60527,0.81390
29.82907,0.82394
33.36859,0.88534
31.65060,0.87009
31.22388,0.85563
31.24797,0.86033
30.98392,0.84914
31.29893,0.85744
31.19410,0.84911
31.64620,0.86073
31.69867,0.85673
31.32896,0.85862
31.03345,0.84902
31.22963,0.85797
31.20834,0.85169
30.72045,0.84992
30.56946,0.84029
30.77140,0.84709
30.73972,0.83972
31.20188,0.85071
30.39655,0.83292
30.60791,0.84135
30.46089,0.83287
30.80977,0.84291
30.85231,0.83756
30.49589,0.83984
30.29245,0.83065
30.60572,0.84173
30.58143,0.83682
31.06370,0.85034
30.30734,0.83420
30.44029,0.84173
30.30882,0.83309
30.65106,0.84454
30.74777,0.84047
30.51410,0.84403
30.38032,0.83583
30.65971,0.84684
30.70399,0.84062
30.54944,0.84556
30.37165,0.83590
30.78678,0.84734
30.90508,0.84323
30.60194,0.84477
30.39964,0.83548
30.81638,0.84698
30.97048,0.84389
31.55893,0.85889
30.86590,0.84331
31.07265,0.85268
30.98261,0.84446
31.50671,0.85825
31.54010,0.85268
31.21290,0.85426
30.95152,0.84354
31.34055,0.85443
31.39006,0.84884
31.13112,0.85141
30.91980,0.84175
31.28970,0.85213
31.34396,0.84680
30.99942,0.84747
30.77170,0.83687
31.03946,0.84550
31.07074,0.83856
31.54161,0.85113
30.73616,0.83403
30.84379,0.84107
30.68000,0.83372
31.13680,0.84655
31.29788,0.84438
30.66735,0.84286
30.43794,0.83311
30.65517,0.84351
30.53453,0.83518
30.87752,0.84528
30.96010,0.84104
30.09775,0.83428
29.77207,0.82135
29.93715,0.82948
29.93354,0.82366
30.25146,0.83441
30.24512,0.82817
30.64304,0.83987
30.20848,0.82792
30.49387,0.83876
30.21395,0.82886
29.38777,0.82288
29.23538,0.81361
29.54510,0.82419
29.66295,0.81952
30.00603,0.83115
30.00282,0.82496
29.84358,0.82971
29.85951,0.82278
30.09011,0.83286
30.10710,0.82702
29.85834,0.83098
29.72495,0.82228
29.96158,0.83208
30.01251,0.82653
30.63983,0.84249
26.45104,0.74218
26.51710,0.75000
26.44777,0.74215
26.49425,0.75061
26.41539,0.74226
26.43550,0.75038
26.35465,0.74159
26.65232,0.75444
26.48083,0.74520
26.73303,0.75699
26.50370,0.74630
26.67333,0.75573
26.90710,0.75299
27.34217,0.76787
27.72701,0.77012
27.37846,0.76981
27.43884,0.76443
27.73778,0.77772
27.89963,0.77493
28.43691,0.79160
28.09436,0.77987
28.29309,0.78969
28.35768,0.78483
28.37998,0.79209
28.40620,0.78571
28.89078,0.79979
28.21121,0.78096
28.32444,0.78814
28.30385,0.78143
28.58624,0.79169
28.66291,0.78694
29.06744,0.80102
28.85404,0.79098
29.23059,0.80527
28.75744,0.79123
28.91152,0.79998
28.91075,0.79419
29.21785,0.80514
28.71037,0.79073
28.87523,0.79956
28.86083,0.79305
29.18017,0.80496
28.80759,0.79313
29.11830,0.80499
28.69545,0.79223
28.89520,0.80183
28.90607,0.79623
29.20907,0.80747
28.86224,0.79846
29.03218,0.80362
28.64156,0.74673
28.29421,0.75271
28.31001,0.75301
