PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cutoff_0B/Cactus_1920x1080_50_1M.264,v205_avc_cutoff_0B/Cactus_1920x1080_50_1M.264
AVG: 27.18419,AVG: 0.76394
31.76431,0.84080
31.62565,0.85139
30.79154,0.83265
30.44685,0.83589
29.92576,0.81887
29.22434,0.81542
29.00185,0.80154
28.83644,0.80540
28.73882,0.79592
28.71577,0.80136
28.40924,0.78980
28.34605,0.79504
28.33689,0.78802
28.30851,0.79450
28.17456,0.78617
28.10938,0.79308
27.80865,0.78259
28.01502,0.79214
27.76545,0.78103
27.68057,0.78552
27.65566,0.77840
27.67390,0.78597
27.53981,0.77735
27.61297,0.78592
27.44646,0.77553
27.38851,0.78148
27.17049,0.77023
27.21586,0.77731
27.00359,0.76634
27.28687,0.77841
27.00358,0.76616
27.03958,0.77431
27.08584,0.76747
27.10455,0.77380
27.07546,0.76569
27.19960,0.77529
27.08771,0.76648
27.23596,0.77658
27.11865,0.76708
27.38216,0.77951
27.24580,0.76980
27.34825,0.77832
27.22754,0.76794
27.34619,0.77641
27.16715,0.76657
27.38445,0.77732
27.30411,0.76906
27.35592,0.77610
27.24143,0.76738
27.34811,0.77504
27.21087,0.76511
27.33883,0.77213
27.15571,0.76201
27.29837,0.77074
27.15475,0.76141
27.21565,0.76942
27.02922,0.76010
27.06138,0.76731
26.91420,0.75940
27.11507,0.77027
26.94879,0.76138
27.13877,0.77060
27.02025,0.76192
27.05800,0.76883
26.85530,0.75797
26.99327,0.76587
27.07466,0.75912
27.12973,0.76614
26.96089,0.75698
26.96559,0.76328
26.99194,0.75717
27.10476,0.76544
26.93291,0.75531
26.93785,0.76128
26.82103,0.75171
26.99246,0.76104
26.95244,0.75301
26.93578,0.75909
26.87145,0.75112
26.88591,0.75804
26.81000,0.74957
26.86878,0.75688
26.69670,0.74594
26.82854,0.75509
26.62973,0.74397
26.63954,0.75176
26.51104,0.74222
26.58904,0.74992
26.47616,0.74126
26.68480,0.75165
26.62363,0.74365
26.78158,0.75375
26.59269,0.74335
26.79492,0.75439
26.59781,0.74409
26.67767,0.75348
26.66096,0.74542
26.80421,0.75487
26.62437,0.74529
26.71424,0.75411
28.54765,0.78241
28.11695,0.78102
27.72954,0.76587
27.76845,0.77217
27.49510,0.76018
27.56994,0.76801
27.29200,0.75613
27.49792,0.76573
27.25227,0.75513
27.40073,0.76467
27.19194,0.75499
27.17437,0.76198
26.94005,0.75126
27.06652,0.75934
26.99323,0.75062
27.07224,0.75721
26.94841,0.74711
27.05544,0.75376
26.95583,0.74555
27.02891,0.75369
26.84548,0.74382
27.02340,0.75316
26.82164,0.74292
26.88523,0.75167
26.86958,0.74482
26.93146,0.75385
26.83904,0.74666
26.93295,0.75610
26.79622,0.74704
26.86623,0.75506
26.72969,0.74561
26.86260,0.75490
26.65592,0.74475
26.82364,0.75553
26.67519,0.74614
26.77253,0.75557
26.64569,0.74577
26.68605,0.75347
26.55914,0.74363
26.62394,0.75115
26.41568,0.74008
26.48855,0.74723
26.38433,0.73874
26.52655,0.74770
26.47676,0.74033
26.66296,0.75153
26.63311,0.74448
26.77721,0.75502
26.63024,0.74568
26.78006,0.75599
26.71240,0.74734
26.86502,0.75726
26.77972,0.74844
26.90371,0.75773
26.78560,0.74840
26.96102,0.75821
26.86142,0.74984
26.91157,0.75787
26.85139,0.74945
27.02635,0.75947
26.95737,0.75020
27.10562,0.75919
27.09099,0.75092
27.16333,0.75865
27.01369,0.74953
27.05108,0.75635
26.97131,0.74879
27.07406,0.75766
26.98436,0.75068
27.08523,0.76017
26.92388,0.75159
27.01760,0.76083
26.97362,0.75333
27.06226,0.76170
26.99377,0.75288
27.09380,0.76029
27.02267,0.75194
27.07829,0.75956
26.96558,0.75074
27.04796,0.75980
26.89441,0.75057
27.01224,0.75946
27.05238,0.75371
27.07452,0.76189
26.96665,0.75373
27.04013,0.76076
26.98220,0.75310
27.00909,0.76013
26.87995,0.75099
26.89120,0.75871
26.85915,0.75074
26.88491,0.75846
26.76567,0.74870
26.81227,0.75669
26.68814,0.74722
26.69546,0.75474
26.60083,0.74623
26.57866,0.75242
26.63704,0.74654
26.81729,0.75759
28.88158,0.79368
28.51930,0.79417
28.12635,0.78040
28.05725,0.78585
27.82957,0.77538
27.90416,0.78363
27.84925,0.77539
27.89085,0.78359
27.58414,0.77067
27.71806,0.78008
27.51433,0.77065
27.59966,0.77835
27.43469,0.76847
27.54399,0.77668
27.33562,0.76704
27.47841,0.77617
27.42684,0.76901
27.44512,0.77637
27.31492,0.76807
27.38772,0.77619
27.41069,0.77112
27.36240,0.77594
27.35686,0.76896
27.34741,0.77503
27.30004,0.76776
27.39869,0.77439
27.25404,0.76459
27.34560,0.77206
27.27398,0.76453
27.33464,0.77105
27.38917,0.76645
27.55418,0.77667
27.36834,0.76648
27.53135,0.77743
27.34923,0.76825
27.35362,0.77457
27.18210,0.76551
27.22224,0.77169
27.13659,0.76395
27.17950,0.77054
26.98977,0.76094
27.11796,0.76918
26.96515,0.76059
27.31277,0.77359
27.08866,0.76329
27.09996,0.76999
26.91723,0.76075
27.21898,0.77187
27.07863,0.76490
27.12761,0.76874
26.61129,0.70115
26.48032,0.71153
26.57008,0.71314
