PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cutoff_0B/Cactus_1920x1080_50_4M.264,v205_avc_cutoff_0B/Cactus_1920x1080_50_4M.264
AVG: 34.06535,AVG: 0.89934
32.75798,0.86500
32.45499,0.87216
31.87674,0.85818
31.89145,0.86573
31.45532,0.85191
31.50423,0.85792
31.17932,0.84602
31.25669,0.85300
31.03392,0.84327
32.21998,0.86520
32.07570,0.85727
32.61232,0.87075
32.61939,0.86624
32.94089,0.87701
33.15454,0.87644
33.51974,0.88769
33.31112,0.88074
33.61042,0.88993
33.38139,0.88234
33.61641,0.89021
33.38844,0.88288
33.70051,0.89265
33.42336,0.88441
33.70069,0.89355
33.40429,0.88456
33.64415,0.89298
33.35440,0.88422
33.62418,0.89308
33.50688,0.88703
33.83982,0.89705
33.52129,0.88858
33.85068,0.89800
33.59321,0.88975
34.13413,0.90131
33.96104,0.89449
34.30770,0.90371
34.03833,0.89565
34.39148,0.90453
34.12822,0.89607
34.49800,0.90545
34.22018,0.89696
34.53101,0.90526
34.21677,0.89629
34.52348,0.90438
34.21081,0.89624
34.59030,0.90546
34.28943,0.89718
34.58018,0.90506
34.27041,0.89656
34.55132,0.90410
34.24790,0.89592
34.52566,0.90281
34.20835,0.89461
34.50315,0.90250
34.21841,0.89496
34.50351,0.90325
34.24463,0.89647
34.57394,0.90477
34.29346,0.89749
34.62337,0.90572
34.33890,0.89904
34.60916,0.90669
34.32998,0.89874
34.63415,0.90627
34.31705,0.89831
34.64622,0.90612
34.31656,0.89765
34.57741,0.90491
34.25764,0.89697
34.54366,0.90510
34.26595,0.89751
34.56570,0.90554
34.23666,0.89693
34.53840,0.90481
34.21891,0.89659
34.53651,0.90491
34.21839,0.89637
34.53163,0.90503
34.19181,0.89664
34.50542,0.90514
34.16965,0.89684
34.49580,0.90537
34.14389,0.89653
34.47033,0.90513
34.09953,0.89609
34.39523,0.90483
34.04406,0.89617
34.37828,0.90464
34.07413,0.89692
34.46431,0.90633
34.13198,0.89804
34.47885,0.90661
34.14079,0.89791
34.49673,0.90666
34.14981,0.89785
34.49346,0.90629
34.17216,0.89817
34.50377,0.90636
34.17513,0.89791
34.51507,0.90651
39.05317,0.95355
37.64232,0.94756
36.51546,0.93362
36.37788,0.93581
35.48905,0.92320
35.39183,0.92556
34.82813,0.91465
35.04963,0.92037
34.59310,0.91094
34.85698,0.91811
34.43927,0.90951
34.70901,0.91665
34.24297,0.90668
34.51373,0.91295
34.11716,0.90292
34.41216,0.90937
34.02803,0.89985
34.33293,0.90732
33.97482,0.89848
34.28513,0.90627
33.92191,0.89709
34.21889,0.90435
33.89237,0.89561
34.23750,0.90467
33.91903,0.89646
34.25659,0.90544
33.93311,0.89757
34.30286,0.90681
33.95153,0.89790
34.23484,0.90561
33.87130,0.89669
34.22792,0.90553
33.85648,0.89686
34.20601,0.90654
33.87975,0.89784
34.19556,0.90724
33.81301,0.89740
34.11089,0.90614
33.72303,0.89637
34.01455,0.90453
33.63098,0.89510
33.86584,0.90263
33.55521,0.89381
33.93687,0.90288
33.67922,0.89495
34.08471,0.90467
33.73040,0.89542
34.11637,0.90510
33.79519,0.89574
34.17971,0.90522
33.87554,0.89587
34.21355,0.90445
33.89880,0.89541
34.27435,0.90445
33.90771,0.89497
34.26941,0.90360
33.90664,0.89443
34.18366,0.90229
33.87237,0.89331
34.22406,0.90169
33.86736,0.89188
34.21485,0.90007
33.89463,0.89081
34.18984,0.89920
33.84910,0.89051
34.11904,0.89883
33.80196,0.89097
34.16262,0.90032
33.87740,0.89259
34.21281,0.90205
33.93887,0.89464
34.26872,0.90425
33.96704,0.89583
34.26737,0.90369
33.94043,0.89522
34.21408,0.90193
33.91658,0.89365
34.21093,0.90180
33.88511,0.89336
34.16049,0.90190
33.87484,0.89351
34.16928,0.90172
33.89416,0.89381
34.16959,0.90215
33.83033,0.89348
34.10711,0.90141
33.80463,0.89290
34.08386,0.90125
33.77495,0.89306
34.08644,0.90232
33.77554,0.89350
34.08340,0.90255
33.73834,0.89347
33.99382,0.90186
33.64085,0.89281
33.91978,0.90150
33.57064,0.89271
33.84204,0.90093
33.61278,0.89283
33.98772,0.90259
37.42801,0.93779
36.56470,0.93647
35.58455,0.92203
35.62381,0.92637
35.04694,0.91510
35.28687,0.92139
34.85796,0.91121
35.06321,0.91738
34.61698,0.90762
34.88374,0.91518
34.48782,0.90607
34.75861,0.91318
34.41563,0.90411
34.66593,0.91128
34.34583,0.90348
34.62988,0.91117
34.32846,0.90281
34.66343,0.91102
34.37503,0.90320
34.69069,0.91120
34.40177,0.90425
34.68194,0.91187
34.32619,0.90334
34.62006,0.91171
34.28408,0.90296
34.57529,0.90931
34.25755,0.90065
34.54916,0.90853
34.24908,0.90016
34.53474,0.90710
34.25755,0.89876
34.54906,0.90677
34.23617,0.89838
34.58263,0.90743
34.26136,0.89962
34.57645,0.90796
34.27456,0.89993
34.52809,0.90730
34.23162,0.89915
34.48073,0.90703
34.18542,0.89885
34.49302,0.90726
34.18239,0.89931
34.44755,0.90737
34.18483,0.89964
34.45862,0.90804
34.15582,0.90041
34.40287,0.90802
34.17931,0.90266
34.26684,0.90609
32.75882,0.84517
32.79917,0.85862
32.84820,0.85901
