PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cutoff_0B/Cactus_1920x1080_50_2M.264,v205_avc_cutoff_0B/Cactus_1920x1080_50_2M.264
AVG: 31.34193,AVG: 0.85348
31.71211,0.84481
31.38701,0.85176
30.88378,0.83745
30.85373,0.84494
30.52547,0.83144
30.47079,0.83608
30.13857,0.82288
30.24670,0.83067
30.08071,0.82115
30.16249,0.82830
30.02522,0.81896
30.16248,0.82727
29.95948,0.81792
30.06193,0.82645
29.85383,0.81782
29.97688,0.82728
29.70698,0.81720
29.85389,0.82539
29.66999,0.81635
29.82965,0.82531
29.62137,0.81635
29.77501,0.82556
29.54710,0.81587
30.16022,0.83220
30.02863,0.82365
30.45993,0.83695
30.34129,0.82892
30.54682,0.83870
30.59733,0.83378
30.83173,0.84420
30.61587,0.83542
30.85456,0.84572
30.92302,0.84120
31.18602,0.85075
31.32036,0.84760
31.66555,0.85915
31.52017,0.85158
31.81129,0.86182
31.64097,0.85300
31.93963,0.86371
31.73388,0.85450
31.96779,0.86327
31.73130,0.85358
31.95314,0.86157
31.71881,0.85279
32.01740,0.86306
31.82280,0.85464
32.02442,0.86254
31.79966,0.85363
32.00128,0.86135
31.76240,0.85203
31.98895,0.85927
31.73684,0.85021
31.96290,0.85876
31.73644,0.85047
31.94811,0.85949
31.74865,0.85230
31.99507,0.86133
31.78058,0.85410
32.04612,0.86360
31.82338,0.85626
32.02750,0.86504
31.81354,0.85640
32.06734,0.86455
31.81570,0.85547
32.06258,0.86353
31.82331,0.85416
31.87612,0.85970
31.41958,0.84764
31.38312,0.85245
31.06962,0.84210
31.19267,0.84905
30.93135,0.83878
31.02846,0.84555
30.79914,0.83601
30.98385,0.84395
30.76084,0.83449
30.91030,0.84268
30.65363,0.83291
30.82028,0.84179
30.58650,0.83196
30.79493,0.84100
30.54670,0.83112
30.75017,0.84033
30.46258,0.82952
30.62212,0.83863
30.37148,0.82878
30.56592,0.83752
30.37478,0.82894
30.66452,0.83935
30.46938,0.83062
30.70067,0.84055
30.45010,0.83049
30.67467,0.84007
30.43186,0.82982
30.65784,0.83921
30.47539,0.83057
30.66813,0.83933
30.45142,0.83032
30.65688,0.83992
34.35970,0.90163
33.64184,0.89866
32.86308,0.88244
32.80408,0.88548
32.29993,0.87271
32.39360,0.87827
32.06469,0.86726
32.24843,0.87475
31.97249,0.86571
32.10640,0.87341
31.77572,0.86440
31.96389,0.87243
31.62978,0.86213
31.78387,0.86866
31.50553,0.85817
31.73676,0.86522
31.42845,0.85437
31.65480,0.86181
31.37213,0.85180
31.59465,0.86008
31.33754,0.85091
31.50104,0.85806
31.27653,0.84877
31.51344,0.85851
31.28128,0.85016
31.52205,0.85974
31.29643,0.85206
31.53115,0.86138
31.29878,0.85249
31.48243,0.86074
31.22975,0.85137
31.41739,0.85968
31.14770,0.85069
31.37401,0.86063
31.17867,0.85191
31.41450,0.86166
31.14545,0.85177
31.31147,0.86010
31.04513,0.85022
31.21805,0.85820
30.91570,0.84776
31.04483,0.85486
30.85295,0.84581
31.11567,0.85539
30.98376,0.84792
31.26625,0.85842
31.09527,0.84974
31.36413,0.86005
31.13394,0.85024
31.37459,0.86022
31.17227,0.85026
31.40347,0.85955
31.17585,0.84999
31.45310,0.85926
31.25236,0.84994
31.49740,0.85897
31.26994,0.84961
31.44564,0.85774
31.26839,0.84841
31.50624,0.85675
31.27873,0.84671
31.54826,0.85555
31.32038,0.84539
31.52436,0.85427
31.30704,0.84563
31.44872,0.85366
31.23302,0.84591
31.44914,0.85491
31.25274,0.84716
31.48106,0.85720
31.31056,0.84951
31.53191,0.85964
31.32972,0.85077
31.55410,0.85922
31.29838,0.85006
31.53488,0.85735
31.32336,0.84842
31.52884,0.85669
31.25907,0.84729
31.47077,0.85640
31.26447,0.84776
31.48019,0.85622
31.31431,0.84844
31.50106,0.85774
31.27131,0.84872
31.43903,0.85653
31.24833,0.84773
31.47492,0.85705
31.26824,0.84887
31.45735,0.85814
31.21373,0.84862
31.39832,0.85759
31.20051,0.84848
31.35280,0.85701
31.08897,0.84743
31.24050,0.85616
30.98899,0.84670
31.15650,0.85522
31.01049,0.84693
31.30378,0.85775
34.62882,0.90408
34.01223,0.90348
33.28708,0.88901
33.22536,0.89298
32.79637,0.88147
32.92342,0.88771
32.57475,0.87687
32.67857,0.88323
32.33634,0.87296
32.45507,0.88013
32.15038,0.87061
32.34208,0.87783
32.06276,0.86779
32.19725,0.87498
31.98458,0.86695
32.15545,0.87466
31.92843,0.86571
32.15895,0.87444
31.97717,0.86688
32.19533,0.87561
31.95815,0.86814
32.15353,0.87573
31.89868,0.86683
32.08053,0.87538
31.84934,0.86611
32.06292,0.87293
31.85642,0.86391
32.06508,0.87177
31.83101,0.86285
32.07616,0.87060
31.88135,0.86181
32.07081,0.87032
31.85097,0.86109
32.11310,0.87093
31.89515,0.86314
32.10722,0.87162
31.84953,0.86281
32.01411,0.87043
31.79297,0.86218
31.98751,0.87035
31.75269,0.86162
31.93580,0.87009
31.69378,0.86161
31.94341,0.87066
31.78664,0.86316
31.91155,0.87060
31.72050,0.86297
31.85599,0.87029
31.66398,0.86425
31.74804,0.86807
30.61623,0.80289
30.49590,0.81431
30.51052,0.81448
