PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
v205_avc_cuton_0B/concert_1920x1080_30_4M.264,v205_avc_cuton_0B/concert_1920x1080_30_4M.264
AVG: 39.99053,AVG: 0.97501
42.50828,0.98297
38.59826,0.97066
38.30597,0.96862
38.21874,0.96752
38.27692,0.96774
38.32573,0.96760
38.00053,0.96603
37.86241,0.96463
37.62064,0.96328
37.35676,0.96327
37.67558,0.96398
38.37984,0.96764
38.08721,0.96663
38.56305,0.96838
38.67060,0.96867
38.75565,0.96884
38.81079,0.96904
39.01942,0.97017
39.00045,0.97012
38.80496,0.96951
38.73560,0.96904
38.45201,0.96741
38.54638,0.96768
39.07239,0.97039
39.00827,0.97048
38.97647,0.97017
39.07158,0.97065
39.04848,0.97059
39.10267,0.97075
39.41018,0.97189
39.58015,0.97337
39.68075,0.97393
39.75606,0.97410
39.84362,0.97382
39.89318,0.97396
40.30140,0.97553
43.14517,0.98620
42.62973,0.98456
42.84240,0.98523
42.54815,0.98432
42.62110,0.98442
42.90941,0.98456
43.27942,0.98549
43.07960,0.98500
42.83135,0.98423
42.93565,0.98485
43.00323,0.98495
42.89711,0.98453
42.99432,0.98496
42.83673,0.98482
42.77230,0.98463
42.80856,0.98450
42.86269,0.98458
43.25105,0.98530
43.23191,0.98512
43.16118,0.98475
42.80012,0.98396
42.61631,0.98343
42.63575,0.98348
42.61335,0.98315
44.86592,0.98768
42.51048,0.98346
42.34961,0.98289
41.46232,0.98056
41.48006,0.98063
41.58141,0.98081
40.89689,0.97863
40.93309,0.97868
40.75089,0.97843
40.33271,0.97769
40.37019,0.97775
40.12902,0.97674
39.51104,0.97407
39.50495,0.97428
39.52732,0.97438
39.29957,0.97319
39.39405,0.97351
39.50079,0.97353
39.58170,0.97388
39.50935,0.97324
39.53484,0.97321
39.72975,0.97405
39.80394,0.97430
40.18410,0.97540
40.30117,0.97577
40.46620,0.97628
40.58004,0.97630
40.70458,0.97685
40.77949,0.97708
41.20716,0.97806
41.43837,0.97947
41.44783,0.97904
41.86951,0.98152
41.63965,0.98017
41.67962,0.98016
42.26066,0.98231
42.79555,0.98400
42.54042,0.98295
42.87968,0.98462
42.85456,0.98417
42.90625,0.98413
43.10423,0.98435
45.12171,0.98990
44.33394,0.98777
44.60167,0.98865
44.53212,0.98832
44.54872,0.98829
44.76177,0.98794
45.20079,0.98908
44.67644,0.98778
45.02132,0.98894
44.56174,0.98768
44.62582,0.98775
45.19553,0.98910
45.02547,0.98839
45.56651,0.98995
45.50088,0.98983
