PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cutoff_3B/Cactus_1920x1080_50_2M.264,v205_avc_cutoff_3B/Cactus_1920x1080_50_2M.264
AVG: 32.01711,AVG: 0.86700
31.71211,0.84481
30.83997,0.84660
30.45730,0.83350
30.57488,0.84409
30.79720,0.83688
30.20593,0.83427
29.82315,0.82028
29.76580,0.82718
29.98783,0.82218
29.70722,0.82317
29.44370,0.81203
29.54889,0.82074
29.77531,0.81684
29.51640,0.82012
29.23803,0.81067
29.35636,0.82065
29.57547,0.81738
29.77086,0.82589
29.55281,0.81577
29.56494,0.82269
29.41570,0.81434
30.09173,0.83118
29.96186,0.82349
30.37992,0.83826
30.58387,0.83522
30.58038,0.84115
30.35643,0.83076
30.55813,0.84134
30.48998,0.83415
30.77268,0.84477
30.45728,0.83369
30.69390,0.84510
30.70914,0.83945
30.94627,0.84814
30.77716,0.83937
31.10615,0.85147
31.08944,0.84580
31.34845,0.85546
31.08852,0.84420
31.50565,0.85832
31.63730,0.85416
31.64676,0.85889
31.31831,0.84715
31.59808,0.85743
31.66830,0.85325
31.72664,0.85926
31.43354,0.84834
31.68779,0.85854
31.75450,0.85397
31.71450,0.85751
31.43929,0.84727
31.69493,0.85619
31.70764,0.85097
31.72480,0.85496
31.42614,0.84492
31.65546,0.85566
31.73278,0.85298
31.76239,0.85790
31.46859,0.84890
31.73429,0.85954
31.80363,0.85700
31.77741,0.86110
31.53829,0.85130
31.78030,0.86085
31.78137,0.85607
31.80667,0.85987
31.48413,0.84844
31.72317,0.85815
31.77202,0.85423
31.69659,0.85761
31.41797,0.84768
31.65708,0.85774
31.74614,0.85380
31.63642,0.85678
31.32366,0.84620
31.60740,0.85685
31.71257,0.85280
31.65712,0.85648
31.31220,0.84556
31.64730,0.85812
31.67603,0.85315
31.64241,0.85743
31.27949,0.84553
31.63544,0.85769
31.59842,0.85152
31.69783,0.85819
31.23091,0.84537
31.55131,0.85694
31.52689,0.85145
31.69831,0.85876
31.30109,0.84725
31.61529,0.85874
31.61725,0.85302
31.67093,0.85921
31.28735,0.84645
31.61399,0.85829
31.66551,0.85385
32.89854,0.88531
32.84333,0.88075
33.82434,0.90166
34.97225,0.91052
33.97980,0.90461
33.22292,0.88923
33.40039,0.89601
33.36391,0.88989
33.12956,0.89054
32.65965,0.87832
33.07497,0.88884
33.14205,0.88465
32.93823,0.88759
32.48756,0.87682
32.82986,0.88733
32.88825,0.88278
32.75925,0.88511
32.33947,0.87342
32.68401,0.88265
32.75405,0.87753
32.61886,0.87981
32.22968,0.86828
32.57934,0.87955
32.69942,0.87481
32.60069,0.87786
32.15007,0.86616
32.58305,0.87848
32.67709,0.87444
32.58979,0.87884
32.22549,0.86945
32.60205,0.88069
32.70145,0.87629
32.59167,0.88028
32.19136,0.86953
32.53275,0.87988
32.62344,0.87583
32.52426,0.88072
32.17178,0.87025
32.57982,0.88288
32.58738,0.87656
32.46104,0.88055
32.06289,0.86944
32.45599,0.88081
32.44698,0.87448
32.33826,0.87807
31.97915,0.86709
32.33430,0.87799
32.43539,0.87340
32.53518,0.87980
32.09656,0.86768
32.49986,0.87975
32.63768,0.87512
32.60785,0.88056
32.21613,0.86841
32.55101,0.87969
32.71214,0.87506
32.66565,0.87969
32.27179,0.86792
32.62668,0.87843
32.74397,0.87405
32.65176,0.87797
32.30349,0.86720
32.65406,0.87752
32.76088,0.87225
32.69786,0.87643
32.36326,0.86492
32.67399,0.87533
32.74936,0.87068
32.64363,0.87496
32.25363,0.86493
32.63075,0.87604
32.76307,0.87266
32.71002,0.87775
32.34310,0.86807
32.70259,0.88043
32.86144,0.87647
32.74941,0.87988
32.39703,0.86960
32.71706,0.87893
32.80687,0.87415
32.70879,0.87797
32.28418,0.86672
32.58812,0.87785
32.74770,0.87359
32.64470,0.87737
32.35257,0.86826
32.63254,0.87873
32.75441,0.87438
32.58533,0.87753
32.26173,0.86767
32.58351,0.87794
32.70207,0.87404
32.58825,0.87830
32.24674,0.86792
32.60732,0.87959
32.69329,0.87440
32.57744,0.87894
32.15240,0.86793
32.55048,0.87956
32.50718,0.87317
33.51857,0.89679
33.38030,0.89043
34.50995,0.91027
35.23346,0.91235
34.45690,0.91023
33.55228,0.89437
33.75081,0.90099
33.75631,0.89427
33.54956,0.89720
33.09738,0.88495
33.41999,0.89490
33.51066,0.88955
33.30950,0.89298
32.88860,0.88257
33.21972,0.89230
33.34111,0.88668
33.16573,0.89012
32.79330,0.88093
33.15584,0.89071
33.26002,0.88593
33.24640,0.89088
32.88550,0.88116
33.22104,0.89130
33.30639,0.88750
33.23688,0.89193
32.83939,0.88197
33.15936,0.89221
33.18295,0.88617
33.16034,0.88926
32.75819,0.87835
33.06834,0.88823
33.16425,0.88309
33.09433,0.88674
32.68825,0.87630
33.06947,0.88686
33.18937,0.88177
33.18378,0.88765
32.86578,0.87883
33.12771,0.88841
33.22500,0.88411
33.13695,0.88817
32.74472,0.87801
33.04200,0.88782
33.15191,0.88320
33.08298,0.88742
32.71943,0.87790
33.00647,0.88807
33.14558,0.88371
33.05243,0.88835
32.72454,0.87951
33.03902,0.88942
33.13689,0.88663
32.80624,0.88582
31.36395,0.81997
32.06912,0.84347
32.04841,0.84329
