PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cutoff_3B/Cactus_1920x1080_50_5M.264,v205_avc_cutoff_3B/Cactus_1920x1080_50_5M.264
AVG: 35.35772,AVG: 0.91813
33.81375,0.88238
33.27563,0.88751
32.64974,0.87320
32.77850,0.88354
32.77298,0.87490
32.41302,0.87529
31.97511,0.86184
32.12659,0.87090
32.20834,0.86572
32.47945,0.87331
32.16547,0.86263
32.35770,0.87125
32.04523,0.86183
32.97456,0.88031
32.76101,0.87307
33.15634,0.88535
33.04076,0.87942
33.65819,0.89299
33.39256,0.88490
33.76498,0.89566
33.74017,0.89081
34.15888,0.90128
33.82327,0.89259
34.22169,0.90371
34.11373,0.89726
34.41663,0.90616
34.07613,0.89727
34.53079,0.90889
34.49492,0.90353
34.76270,0.91160
34.28743,0.90147
34.68927,0.91156
34.50735,0.90464
34.90062,0.91374
34.56011,0.90505
35.06865,0.91598
35.04401,0.91085
35.28999,0.91810
34.85725,0.90768
35.36052,0.91868
35.24883,0.91238
35.58303,0.92084
35.20205,0.91163
35.68052,0.92175
35.67550,0.91763
35.83622,0.92347
35.36912,0.91395
35.79755,0.92331
35.74989,0.91861
35.83057,0.92321
35.35867,0.91377
35.78928,0.92265
35.70276,0.91748
35.80019,0.92225
35.34267,0.91320
35.77500,0.92295
35.73608,0.91879
35.84545,0.92380
35.41298,0.91475
35.85886,0.92429
35.84026,0.92057
35.89753,0.92482
35.43682,0.91550
35.89922,0.92481
35.82656,0.92026
35.93071,0.92466
35.44598,0.91520
35.86041,0.92456
35.82206,0.92019
35.83714,0.92430
35.36763,0.91500
35.80821,0.92443
35.78848,0.91975
35.78703,0.92384
35.28216,0.91405
35.78637,0.92441
35.77753,0.91988
35.79503,0.92433
35.29725,0.91466
35.78105,0.92512
35.75524,0.92044
35.78940,0.92499
35.23265,0.91463
35.81508,0.92584
35.68620,0.91989
35.82967,0.92588
35.19146,0.91512
35.71658,0.92535
35.64300,0.92039
35.81392,0.92660
35.24589,0.91624
35.79765,0.92672
35.72941,0.92129
35.82164,0.92654
35.27706,0.91591
35.80475,0.92626
35.80565,0.92204
36.93959,0.94018
36.50006,0.93226
37.64140,0.94747
39.05317,0.95355
37.64834,0.94769
36.64413,0.93448
37.06045,0.94162
36.88100,0.93631
36.83125,0.93883
36.19096,0.92890
36.74518,0.93763
36.70133,0.93312
36.72118,0.93727
36.09700,0.92756
36.64662,0.93708
36.58663,0.93260
36.52754,0.93517
35.90160,0.92485
36.46519,0.93390
36.48824,0.93016
36.19536,0.93176
35.59146,0.92114
36.06554,0.93059
36.15738,0.92621
35.94165,0.92777
35.26349,0.91635
35.82671,0.92674
35.78216,0.92158
35.84431,0.92644
35.28283,0.91688
35.79308,0.92684
35.77045,0.92187
35.76077,0.92571
35.20863,0.91576
35.71085,0.92558
35.66732,0.92043
35.70230,0.92560
35.16925,0.91533
35.67687,0.92665
35.66053,0.92107
35.62475,0.92558
35.02801,0.91483
35.55703,0.92572
35.49065,0.91958
35.39967,0.92333
34.90236,0.91313
35.40788,0.92360
35.48284,0.91898
35.58952,0.92468
35.04567,0.91358
35.56616,0.92451
35.60444,0.91916
35.71307,0.92502
35.18993,0.91382
35.70532,0.92421
35.73110,0.91929
35.74334,0.92399
35.18580,0.91328
35.70343,0.92362
35.74570,0.91902
35.67027,0.92241
35.16225,0.91221
35.70316,0.92254
35.70490,0.91714
35.69411,0.92113
35.21532,0.91084
35.67218,0.92117
35.68172,0.91647
35.64382,0.92103
35.11173,0.91151
35.68936,0.92230
35.74411,0.91818
35.73037,0.92236
35.23932,0.91317
35.73993,0.92431
35.82191,0.92031
35.80880,0.92399
35.29069,0.91431
35.71641,0.92297
35.74059,0.91853
35.72173,0.92299
35.15635,0.91285
35.65225,0.92299
35.72816,0.91875
35.69831,0.92288
35.22674,0.91337
35.65244,0.92313
35.69379,0.91866
35.61694,0.92228
35.14250,0.91282
35.59985,0.92274
35.64180,0.91846
35.59685,0.92295
35.10072,0.91291
35.59932,0.92368
35.62752,0.91875
35.55436,0.92310
35.03706,0.91317
35.57045,0.92409
35.48830,0.91829
36.60120,0.93668
36.24548,0.92941
37.55583,0.94667
38.63382,0.94864
37.36810,0.94491
36.20495,0.92919
36.60647,0.93655
36.51418,0.93044
36.38298,0.93348
35.85760,0.92309
36.31853,0.93187
36.29372,0.92660
36.20696,0.93035
35.67701,0.92090
36.11941,0.92989
36.17568,0.92514
36.10778,0.92889
35.60978,0.92025
36.09354,0.92938
36.10528,0.92440
36.14735,0.92880
35.66978,0.91981
36.13955,0.92901
36.18376,0.92510
36.18544,0.92920
35.65342,0.92015
36.12323,0.92976
36.06495,0.92433
36.06516,0.92748
35.56923,0.91819
36.02044,0.92798
36.05225,0.92320
36.08713,0.92736
35.55538,0.91696
36.01235,0.92657
36.06009,0.92182
36.11343,0.92708
35.61636,0.91810
36.10971,0.92764
36.11002,0.92300
36.08105,0.92713
35.58693,0.91799
36.01096,0.92686
36.04523,0.92231
36.04088,0.92686
35.54185,0.91757
36.03373,0.92747
36.05091,0.92288
36.04229,0.92771
35.59055,0.91922
35.99066,0.92833
36.10197,0.92598
35.73404,0.92559
33.78727,0.86532
34.82471,0.88966
34.81060,0.88951
