PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
v205_avc_cutoff_0B/lol_1920x1080_25_2M.264,v205_avc_cutoff_0B/lol_1920x1080_25_2M.264
AVG: 34.73859,AVG: 0.95832
33.00881,0.95263
31.96513,0.93731
31.75483,0.93354
31.67303,0.93245
31.54771,0.93041
31.55868,0.93045
31.38353,0.92780
31.53038,0.92952
31.42710,0.92767
31.38684,0.92671
31.36168,0.92684
32.11507,0.93585
32.16017,0.93643
32.28625,0.93927
32.44802,0.94056
32.86403,0.94446
32.88432,0.94490
33.20021,0.95402
33.15171,0.95253
33.29207,0.95274
33.37032,0.95434
33.40446,0.95476
33.40345,0.95486
34.01335,0.95746
34.08250,0.95817
34.16572,0.95973
34.48156,0.96037
34.52279,0.96061
34.50513,0.96041
35.10055,0.96361
35.08454,0.96307
35.76036,0.96624
35.77697,0.96593
35.83263,0.96661
36.42244,0.96906
36.48853,0.96954
36.56947,0.96990
36.60952,0.97013
36.58141,0.96989
37.29493,0.97265
37.33730,0.97280
37.37862,0.97297
37.37608,0.97296
37.40304,0.97302
37.37259,0.97292
37.37106,0.97261
38.21475,0.97480
38.28677,0.97529
38.33142,0.97548
38.39082,0.97543
43.96022,0.98854
43.15705,0.98724
43.17650,0.98726
43.67498,0.98803
43.56433,0.98778
43.52502,0.98764
43.45371,0.98747
43.46376,0.98752
43.12956,0.98698
43.07102,0.98683
42.96564,0.98650
43.02532,0.98675
42.80907,0.98628
42.84375,0.98632
42.83196,0.98631
43.15466,0.98684
43.07780,0.98666
43.09936,0.98670
43.07252,0.98665
43.07376,0.98664
43.17727,0.98682
42.88109,0.98629
42.81672,0.98618
42.80016,0.98610
42.85157,0.98601
42.75842,0.98589
42.68105,0.98526
42.65169,0.98519
42.68608,0.98529
42.68694,0.98530
42.68736,0.98530
42.51313,0.98450
42.53732,0.98456
42.85583,0.98560
42.37997,0.98427
42.15618,0.98389
41.73467,0.98220
41.75085,0.98265
41.77597,0.98304
41.54585,0.98173
41.59525,0.98192
41.64400,0.98252
41.54041,0.98198
41.47477,0.98187
41.45849,0.98149
41.51618,0.98206
41.41124,0.98145
41.49257,0.98177
41.41109,0.98147
41.29573,0.98120
44.93253,0.98902
42.31922,0.98386
41.54266,0.98097
41.14864,0.97994
40.80161,0.97894
41.63778,0.98600
40.34729,0.98022
40.06736,0.97957
39.65662,0.97721
39.38320,0.97571
38.22879,0.97061
37.84972,0.96940
37.57994,0.96816
37.01322,0.96561
37.17904,0.96659
37.22077,0.96789
37.06751,0.96662
37.14586,0.96694
37.11518,0.96728
36.85161,0.96483
36.80562,0.96461
36.82167,0.96464
36.50445,0.96357
36.28619,0.96329
36.13454,0.96247
36.31291,0.96295
36.33770,0.96332
36.53402,0.96808
35.61179,0.96203
35.16655,0.95770
35.10922,0.95761
34.96329,0.95515
34.96918,0.95612
35.12783,0.95677
34.76886,0.95406
34.75764,0.95406
35.01296,0.95618
34.78216,0.95471
34.95489,0.95551
34.82700,0.95480
35.20119,0.95768
34.90966,0.95612
35.28398,0.95922
35.16088,0.95838
34.84576,0.95590
35.04921,0.95734
35.21745,0.95981
34.89060,0.95783
35.00766,0.95839
35.14573,0.95836
34.93016,0.96139
34.15182,0.95465
33.92849,0.95239
33.48530,0.94756
33.31952,0.94678
33.36321,0.94675
33.26104,0.94442
33.17119,0.94261
32.92218,0.94046
32.82053,0.93916
32.81558,0.93881
32.62079,0.93671
32.45307,0.93515
32.43340,0.93584
32.24897,0.93336
31.71241,0.93033
31.21892,0.91632
31.66827,0.92520
31.80297,0.92638
32.04108,0.94013
32.05695,0.93911
31.97294,0.93976
32.02931,0.93925
31.76286,0.93401
31.82957,0.93539
31.74994,0.93377
31.70093,0.93257
31.62083,0.93139
31.66406,0.93280
31.66928,0.93156
31.68296,0.93138
31.66064,0.93090
31.68570,0.93065
31.63969,0.92962
31.57672,0.92869
31.57349,0.92911
31.56507,0.92823
31.57372,0.92828
31.57501,0.92830
31.63740,0.92809
31.64235,0.92811
31.61438,0.92759
31.55001,0.92608
31.50790,0.92527
31.49266,0.92462
31.44775,0.92410
31.47177,0.92405
31.34427,0.92228
31.35693,0.92215
31.33883,0.92127
32.94723,0.94310
32.45292,0.93794
32.33824,0.93744
32.29587,0.93605
32.11911,0.93307
31.81583,0.92836
31.97244,0.93139
31.85771,0.92995
31.66406,0.92643
31.63573,0.92620
31.61157,0.92547
31.56580,0.92434
31.60908,0.92553
31.46420,0.92275
31.47161,0.92223
31.62106,0.92432
32.56084,0.93454
32.57857,0.93464
32.73345,0.93814
32.93244,0.93991
33.07432,0.94047
33.59047,0.94330
33.57151,0.94248
33.58850,0.94277
34.00781,0.94483
34.04704,0.94571
34.55877,0.94854
34.59333,0.94907
35.26311,0.95287
35.29313,0.95293
35.92099,0.95679
35.95572,0.95703
36.66816,0.96130
36.74858,0.96177
37.67871,0.96665
37.75932,0.96706
38.07831,0.96840
38.20228,0.96935
38.36983,0.97155
38.31585,0.97022
38.46177,0.97188
38.42419,0.97132
38.53847,0.97271
38.47219,0.97205
38.49040,0.97179
38.47508,0.97182
38.63540,0.97350
38.58898,0.97316
38.66713,0.97403
38.62725,0.97355
45.28165,0.99259
45.28175,0.99259
45.28065,0.99258
44.83969,0.99083
44.85050,0.99085
