PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
v205_avc_cutoff_0B/lol_1920x1080_25_5M.264,v205_avc_cutoff_0B/lol_1920x1080_25_5M.264
AVG: 43.34797,AVG: 0.98733
40.48365,0.98503
38.59815,0.97592
38.35475,0.97437
38.29278,0.97432
38.00481,0.97272
38.07561,0.97307
38.09105,0.97312
38.02034,0.97178
37.87059,0.97097
39.23055,0.97703
39.23809,0.97738
40.81391,0.98154
40.98160,0.98225
41.07865,0.98291
41.03242,0.98244
41.17629,0.98322
41.23830,0.98343
42.03727,0.98924
41.67531,0.98704
42.39758,0.98830
42.35554,0.98764
42.62146,0.98912
42.44564,0.98799
42.64044,0.98778
42.91277,0.98939
42.94128,0.98949
43.66724,0.98914
43.74749,0.98916
43.84195,0.98981
43.82573,0.98952
43.76273,0.98932
43.99815,0.98936
44.01255,0.98940
44.03643,0.98932
43.99739,0.98913
44.03011,0.98913
44.05558,0.98924
44.06976,0.98903
44.03062,0.98892
44.43684,0.98926
44.46667,0.98945
44.46706,0.98920
44.45842,0.98921
44.48191,0.98916
44.48668,0.98939
44.43985,0.98908
44.61446,0.98901
44.64320,0.98907
45.88727,0.99074
45.95192,0.99078
51.51375,0.99583
50.17302,0.99502
50.23854,0.99502
50.55820,0.99509
50.31624,0.99482
50.25503,0.99473
50.15827,0.99462
50.08394,0.99456
49.90060,0.99437
49.82834,0.99429
49.77686,0.99423
49.76543,0.99423
49.62122,0.99406
49.57577,0.99402
49.52446,0.99394
49.57745,0.99398
49.46535,0.99382
49.46174,0.99382
49.39655,0.99372
49.28814,0.99358
49.25512,0.99362
48.76678,0.99318
48.55103,0.99299
48.52542,0.99291
48.45858,0.99275
47.56855,0.99143
47.29906,0.99080
46.99248,0.99041
47.01727,0.99045
47.01791,0.99046
47.02417,0.99048
46.81818,0.99026
46.82790,0.99028
46.79007,0.99037
45.50991,0.98848
45.49659,0.98864
44.67598,0.98688
44.62534,0.98714
44.59174,0.98717
44.31610,0.98626
44.40234,0.98644
44.46589,0.98696
44.28640,0.98644
44.20499,0.98635
44.17620,0.98608
44.22191,0.98650
44.05499,0.98592
44.16853,0.98617
44.09010,0.98601
43.91803,0.98577
46.76144,0.99119
43.95409,0.98683
43.59739,0.98559
43.51931,0.98539
43.41467,0.98507
44.49575,0.99063
43.72198,0.98790
43.82099,0.98838
43.51732,0.98702
43.46431,0.98698
43.17194,0.98574
42.93961,0.98561
42.57375,0.98452
42.25314,0.98377
42.42382,0.98439
42.39741,0.98452
42.29642,0.98401
42.43967,0.98458
42.39793,0.98446
42.22606,0.98376
42.31855,0.98414
42.19566,0.98349
42.34962,0.98420
42.27638,0.98453
42.08620,0.98397
42.17150,0.98408
42.41455,0.98474
43.11341,0.98860
42.72997,0.98731
42.31779,0.98530
42.39320,0.98538
42.18436,0.98453
42.17392,0.98472
42.39991,0.98521
42.10447,0.98443
42.11426,0.98442
42.30507,0.98499
42.07552,0.98386
42.25925,0.98441
42.15809,0.98408
42.42687,0.98467
42.32627,0.98414
42.62922,0.98577
42.32650,0.98470
42.25525,0.98466
42.33868,0.98457
42.85528,0.98677
42.46044,0.98519
42.56513,0.98580
42.55694,0.98511
44.45823,0.98954
43.07843,0.98666
42.97275,0.98630
42.41395,0.98421
42.45586,0.98492
42.19883,0.98397
42.21275,0.98401
42.11441,0.98305
42.23595,0.98375
42.01479,0.98269
42.09230,0.98311
42.00804,0.98273
42.04571,0.98318
42.03766,0.98328
41.97532,0.98281
42.18279,0.98603
39.80933,0.98093
39.82614,0.98017
39.72184,0.97893
40.37248,0.98572
40.14006,0.98331
40.38791,0.98570
40.12869,0.98333
40.00662,0.98247
40.08667,0.98297
39.97620,0.98211
39.92324,0.98184
39.96585,0.98218
39.99635,0.98278
39.92003,0.98209
39.96404,0.98211
39.96167,0.98211
39.93514,0.98187
39.84662,0.98141
39.81470,0.98123
39.83226,0.98135
41.75782,0.98535
41.83188,0.98547
43.54588,0.98823
43.65765,0.98838
43.91030,0.98865
46.78802,0.99191
46.77611,0.99189
46.77223,0.99188
46.73233,0.99176
46.69489,0.99168
46.80119,0.99176
46.83117,0.99187
46.81046,0.99180
46.79002,0.99170
51.43147,0.99600
50.47417,0.99541
49.99959,0.99499
49.38531,0.99409
48.87320,0.99322
48.59747,0.99305
48.10039,0.99204
47.87185,0.99158
47.65909,0.99144
47.40428,0.99081
46.76379,0.98989
46.75611,0.98997
46.60607,0.98961
46.40285,0.98900
46.24267,0.98902
46.19368,0.98911
46.11187,0.98866
46.18109,0.98886
46.18647,0.98889
46.08753,0.98859
46.11060,0.98853
45.79393,0.98758
45.71516,0.98746
45.82812,0.98802
45.78304,0.98772
45.85367,0.98803
45.84593,0.98806
45.84661,0.98810
45.78568,0.98800
45.75627,0.98793
45.71552,0.98788
45.71016,0.98789
45.73801,0.98795
45.71618,0.98788
45.67097,0.98774
45.65762,0.98770
45.68579,0.98780
45.81436,0.98799
45.91284,0.98844
45.59721,0.98745
45.74314,0.98776
45.64333,0.98752
45.72562,0.98770
45.55142,0.98726
45.56163,0.98708
45.56638,0.98725
45.77580,0.98780
45.61209,0.98737
45.75351,0.98776
45.70316,0.98783
49.60212,0.99517
49.60234,0.99517
49.60234,0.99517
46.77942,0.99191
46.80356,0.99193
