PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
v205_avc_cutoff_3B/concert_1920x1080_30_2M.264,v205_avc_cutoff_3B/concert_1920x1080_30_2M.264
AVG: 33.74160,AVG: 0.93612
37.96379,0.96466
31.76803,0.92741
31.44236,0.92456
34.05779,0.94054
34.39790,0.94284
31.60239,0.92215
31.53111,0.91952
31.93152,0.92237
33.08666,0.93079
32.96428,0.92930
32.98685,0.92935
32.07738,0.92416
31.70788,0.92355
32.89094,0.92732
33.05581,0.93157
34.32995,0.93807
34.27280,0.93798
34.15802,0.93552
34.01163,0.93330
34.36245,0.93700
34.51214,0.93806
34.15426,0.93539
34.09014,0.93482
34.02808,0.93425
35.15379,0.94291
34.25822,0.93522
34.11496,0.93439
35.01871,0.94216
35.08372,0.94248
34.60865,0.93700
34.81395,0.94077
34.62413,0.93967
35.86127,0.94867
34.96370,0.94147
34.96496,0.94148
34.91191,0.94022
38.51265,0.97123
37.35387,0.96587
36.90487,0.96408
38.70098,0.97080
38.60024,0.97063
37.54230,0.96615
37.26159,0.96460
37.09409,0.96286
38.37258,0.96920
36.90485,0.96326
36.81176,0.96300
37.19189,0.96461
38.13599,0.96844
37.02481,0.96517
37.01775,0.96303
38.04613,0.96767
37.94955,0.96735
36.89223,0.96307
36.82338,0.96277
36.69426,0.96143
37.83148,0.96621
36.83998,0.96161
36.83998,0.96161
36.65265,0.96086
40.40334,0.97611
37.33496,0.96554
36.70007,0.96131
38.18866,0.96832
38.55621,0.96935
36.90829,0.96181
36.81337,0.96126
36.67817,0.96043
38.23112,0.96806
35.51235,0.95608
35.44991,0.95580
35.48123,0.95532
38.02496,0.96678
35.03384,0.95287
34.72274,0.95147
36.07293,0.95872
36.71274,0.96072
34.72183,0.94956
34.56750,0.94880
34.50028,0.94784
35.97932,0.95573
34.48457,0.94881
34.43313,0.94813
34.49591,0.94841
36.28582,0.95825
34.81538,0.95069
34.78474,0.95071
35.91157,0.95704
36.52464,0.95926
35.47196,0.95341
35.02866,0.95112
35.00967,0.95051
36.74439,0.96206
33.71884,0.94351
33.55828,0.94291
33.71226,0.94254
36.77718,0.96301
34.05288,0.94719
33.79787,0.94647
35.68799,0.95803
35.69925,0.95829
