PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
v205_avc_cutoff_3B/lol_1920x1080_25_2M.264,v205_avc_cutoff_3B/lol_1920x1080_25_2M.264
AVG: 33.82857,AVG: 0.95140
33.00881,0.95263
30.25989,0.91163
30.30314,0.91175
30.64675,0.91655
31.91871,0.93435
31.83113,0.93314
31.00288,0.92243
30.66973,0.91803
31.41394,0.92737
30.38503,0.91497
30.10527,0.91181
30.34687,0.91334
31.27291,0.92614
30.91852,0.92169
30.83168,0.92110
30.83764,0.92038
31.22850,0.92697
31.82946,0.93951
31.81015,0.93890
31.75054,0.93801
32.28790,0.94577
32.07615,0.94247
32.12097,0.94321
32.17711,0.94247
32.73340,0.94948
32.94373,0.95057
32.69101,0.94677
32.88340,0.94944
33.01475,0.95137
33.27903,0.95306
33.23370,0.95193
33.26305,0.95272
33.25243,0.95197
34.57575,0.95925
34.55022,0.95831
34.57594,0.95892
35.14535,0.96324
35.05790,0.96195
35.01031,0.96111
35.06835,0.96178
35.26612,0.96363
35.53821,0.96391
35.49951,0.96323
35.54885,0.96341
35.83202,0.96598
35.74252,0.96484
35.66722,0.96308
35.59695,0.96267
35.81180,0.96434
41.15847,0.98333
42.18179,0.98493
41.37510,0.98324
41.36621,0.98320
41.36268,0.98316
41.32327,0.98296
41.28397,0.98275
41.08454,0.98228
40.72106,0.98195
41.25666,0.98263
40.90070,0.98184
40.76223,0.98129
40.60952,0.98093
41.07542,0.98188
40.70129,0.98101
40.62290,0.98078
40.69058,0.98097
41.01849,0.98170
41.05309,0.98186
40.65347,0.98107
40.64291,0.98084
41.12740,0.98204
40.60383,0.98078
40.61852,0.98080
40.50333,0.98041
41.02056,0.98175
40.55014,0.98082
40.38152,0.97954
40.67396,0.98054
40.92465,0.98163
40.90335,0.98144
40.85043,0.98132
40.66525,0.97985
40.85367,0.98065
40.57699,0.97967
40.32842,0.97865
40.40546,0.97927
40.96037,0.98087
40.39440,0.97927
40.40635,0.97980
40.72350,0.98078
41.01887,0.98132
40.59395,0.98066
40.56677,0.98052
40.54927,0.98028
40.99409,0.98142
40.47085,0.98003
40.34339,0.97926
40.36350,0.97924
40.87299,0.98099
42.51474,0.98501
43.64998,0.98737
40.47039,0.97950
40.70160,0.98094
41.37860,0.98234
41.76346,0.98299
41.07744,0.98493
39.90756,0.97901
40.19983,0.98001
41.23895,0.98251
39.40105,0.97634
39.14445,0.97457
39.31067,0.97582
40.54490,0.97999
38.76873,0.97396
38.92552,0.97505
39.13973,0.97595
40.13587,0.97902
38.55253,0.97367
38.52143,0.97324
39.18044,0.97621
39.78622,0.97784
37.98668,0.97088
38.20756,0.97260
37.91720,0.97170
39.10929,0.97613
38.10554,0.97260
37.69246,0.97107
37.60290,0.97307
38.63802,0.97559
37.26872,0.96929
37.59568,0.97100
37.57566,0.96961
38.20211,0.97251
37.42798,0.97012
36.92792,0.96731
37.15303,0.96869
37.93031,0.97151
35.65941,0.95854
35.69049,0.95882
35.30835,0.95622
37.74284,0.97020
34.79403,0.95377
35.19573,0.95701
35.25756,0.95730
36.96093,0.96695
34.36700,0.95169
34.45344,0.95347
35.32774,0.96009
36.82289,0.96793
33.83523,0.95060
33.32198,0.95096
31.97450,0.93504
31.47944,0.92855
31.47129,0.92732
32.42534,0.94008
31.64578,0.93100
31.15650,0.92364
31.27629,0.92423
32.31005,0.93725
31.16906,0.92176
31.10987,0.92088
31.14955,0.92071
32.15572,0.93476
31.55464,0.92753
31.02352,0.91952
31.16948,0.92460
31.39065,0.92053
30.59926,0.91235
30.59013,0.91243
31.01872,0.92809
32.09849,0.94083
31.10246,0.92947
31.24470,0.92983
31.68678,0.93422
31.95360,0.93815
31.42564,0.93119
31.26814,0.92814
31.19267,0.92695
31.75220,0.93467
31.54646,0.93151
31.57904,0.93149
31.51515,0.93113
31.74893,0.93267
31.55965,0.93033
31.58150,0.93099
31.55143,0.93075
31.77695,0.93222
31.79056,0.93236
31.74111,0.93201
31.75278,0.93119
31.76195,0.93118
31.49683,0.92800
31.39822,0.92611
31.35566,0.92558
31.60433,0.92741
31.39719,0.92526
31.38983,0.92444
31.26391,0.92358
31.50937,0.92569
33.12658,0.94319
33.60316,0.94826
32.66299,0.93822
32.43367,0.93606
32.45366,0.93537
32.92172,0.94104
31.76356,0.92607
31.35866,0.92142
31.33564,0.92100
32.46915,0.93334
31.18990,0.91874
31.08720,0.91685
31.11600,0.91657
32.48235,0.93360
31.06846,0.91535
30.90224,0.91313
31.13706,0.91640
32.40162,0.93178
31.05567,0.91462
31.14001,0.91719
31.42735,0.92012
32.50964,0.93174
31.11503,0.91271
30.97054,0.90983
30.97121,0.90892
32.32901,0.92430
32.10991,0.92226
32.10137,0.92210
32.10023,0.92175
32.26132,0.92342
32.12550,0.92175
32.05756,0.92095
32.03353,0.92071
32.21180,0.92245
32.27805,0.92316
32.27183,0.92348
32.26047,0.92323
32.25475,0.92361
32.77229,0.92902
32.89328,0.93234
32.87854,0.93012
33.24706,0.93741
33.43705,0.93781
33.53361,0.94050
33.51697,0.93959
33.84994,0.94364
33.82194,0.94241
34.00913,0.94597
34.03151,0.94651
34.26288,0.95022
35.93656,0.95741
40.61887,0.98598
40.18961,0.98370
39.66103,0.98132
38.91007,0.97854
38.90820,0.97851
