PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
v205_avc_cuton_3B/Cactus_1920x1080_50_3M.264,v205_avc_cuton_3B/Cactus_1920x1080_50_3M.264
AVG: 33.42516,AVG: 0.89023
31.71211,0.84481
31.29590,0.85071
30.83790,0.83738
30.88898,0.84721
30.79720,0.83688
30.64981,0.83895
30.35274,0.82697
30.49206,0.83668
30.63562,0.83216
30.87866,0.84041
30.66317,0.83062
30.77790,0.83908
30.54691,0.82977
31.31547,0.84811
31.21995,0.84194
31.60120,0.85572
31.65707,0.85210
32.00745,0.86285
31.78888,0.85428
32.03801,0.86440
32.05423,0.86015
32.27483,0.86895
32.00660,0.85985
32.33157,0.87153
32.35934,0.86654
32.48228,0.87379
32.17595,0.86369
32.46352,0.87457
32.33412,0.86718
32.76660,0.87958
32.42972,0.86962
32.77426,0.88114
32.82226,0.87652
32.99804,0.88382
32.71381,0.87437
33.05766,0.88484
32.97972,0.87831
33.27717,0.88792
32.95578,0.87698
33.40248,0.88975
33.47565,0.88507
33.53949,0.89093
33.15471,0.87962
33.49937,0.88966
33.50471,0.88501
33.62481,0.89154
33.29626,0.88169
33.56537,0.89097
33.57648,0.88576
33.63490,0.89059
33.26904,0.88043
33.55660,0.88898
33.53427,0.88383
33.60365,0.88874
33.26709,0.87930
33.54289,0.88920
33.54892,0.88536
33.65672,0.89113
33.30627,0.88183
33.62825,0.89197
33.64611,0.88856
33.64385,0.89265
33.33352,0.88315
33.65751,0.89293
33.62382,0.88801
33.69316,0.89227
33.29697,0.88157
33.60756,0.89117
33.60338,0.88697
33.60466,0.89125
33.23049,0.88116
33.57727,0.89126
33.58994,0.88651
33.55504,0.89033
33.16810,0.87998
33.51821,0.89081
33.56853,0.88615
33.56183,0.89076
33.14868,0.87997
33.54787,0.89196
33.52797,0.88677
33.56446,0.89168
33.11238,0.88072
33.58302,0.89282
33.47453,0.88616
33.58963,0.89282
33.11934,0.88116
33.45011,0.89158
33.42193,0.88644
33.59911,0.89355
33.14585,0.88264
33.52560,0.89335
33.49575,0.88731
33.58415,0.89351
33.15382,0.88171
33.55724,0.89315
33.55162,0.88790
35.07368,0.91845
34.76602,0.91098
35.98615,0.93110
37.24986,0.93753
36.00679,0.93165
35.10627,0.91716
35.38293,0.92401
35.22540,0.91789
35.09872,0.91982
34.53730,0.90841
35.02057,0.91817
35.01641,0.91336
34.76430,0.91590
34.24108,0.90523
34.68238,0.91551
34.80903,0.91174
34.49216,0.91233
33.91566,0.90019
34.34155,0.90926
34.44395,0.90479
34.15265,0.90567
33.61578,0.89372
33.94396,0.90293
33.95474,0.89702
33.85928,0.89979
33.32155,0.88831
33.85522,0.90010
33.86715,0.89493
33.83715,0.89988
33.42343,0.89051
33.85946,0.90144
33.88235,0.89662
33.82396,0.90059
33.33724,0.88973
33.79125,0.90057
33.79346,0.89550
33.74988,0.90076
33.28664,0.88952
33.74325,0.90182
33.75899,0.89605
33.66725,0.90044
33.20601,0.88954
33.64287,0.90057
33.58068,0.89380
33.48043,0.89761
33.07760,0.88691
33.47695,0.89760
33.56813,0.89301
33.66778,0.89922
33.19309,0.88746
33.61834,0.89882
33.72591,0.89386
33.80143,0.90008
33.31087,0.88762
33.75331,0.89913
33.84196,0.89395
33.81668,0.89870
33.37138,0.88748
33.80123,0.89791
33.85457,0.89297
33.76621,0.89683
33.35738,0.88590
33.80082,0.89648
33.83927,0.89076
33.84479,0.89528
33.42715,0.88398
33.75622,0.89389
33.83696,0.88965
33.76987,0.89415
33.31069,0.88409
33.74896,0.89521
33.86420,0.89177
33.81871,0.89635
33.42474,0.88682
33.85386,0.89927
33.93874,0.89479
33.89025,0.89858
33.47790,0.88849
33.82824,0.89728
33.88632,0.89263
33.84760,0.89704
33.37794,0.88629
33.75574,0.89686
33.85149,0.89239
33.78028,0.89636
33.45204,0.88743
33.77587,0.89756
33.83707,0.89297
33.70029,0.89659
33.33443,0.88653
33.69637,0.89685
33.78271,0.89286
33.69531,0.89752
33.26868,0.88664
33.71204,0.89836
33.75471,0.89298
33.71066,0.89772
33.21371,0.88686
33.65306,0.89820
33.59072,0.89215
34.55600,0.91242
34.41852,0.90614
35.58312,0.92566
36.27402,0.92554
35.34703,0.92277
34.44819,0.90734
34.68354,0.91419
34.65836,0.90769
34.48430,0.91076
34.02322,0.89913
34.35843,0.90854
34.40680,0.90307
34.25123,0.90691
33.82608,0.89700
34.18430,0.90625
34.22632,0.90064
34.07608,0.90401
33.69158,0.89501
34.06718,0.90468
34.17209,0.89999
34.16485,0.90442
33.76318,0.89488
34.16009,0.90506
34.20871,0.90094
34.16026,0.90519
33.73455,0.89521
34.10890,0.90563
34.08990,0.89956
34.08287,0.90302
33.69469,0.89298
34.04549,0.90287
34.07430,0.89734
34.06833,0.90120
33.63496,0.89067
34.03655,0.90092
34.11434,0.89569
34.11271,0.90128
33.72969,0.89211
34.11697,0.90240
34.14313,0.89755
34.08486,0.90186
33.67954,0.89197
34.01681,0.90177
34.06395,0.89685
34.03860,0.90142
33.63366,0.89181
34.00613,0.90238
34.09394,0.89781
34.03622,0.90267
33.65395,0.89383
34.01845,0.90365
34.07907,0.90074
33.74308,0.89993
32.16648,0.83592
32.91600,0.85918
32.89542,0.85895
