PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
x264/concert_1920x1080_30_3M.264,x264/concert_1920x1080_30_3M.264
AVG: 37.35442,AVG: 0.96527
43.68590,0.98713
43.96014,0.98795
43.75699,0.98727
44.56197,0.98879
44.58056,0.98883
43.79420,0.98706
43.15087,0.98611
43.61149,0.98644
43.74516,0.98699
43.91172,0.98717
43.94842,0.98726
43.48121,0.98726
41.29690,0.98239
39.13632,0.97589
38.20282,0.97153
37.95316,0.96986
38.13131,0.97043
37.37244,0.96597
36.45358,0.95910
36.73948,0.96019
36.48097,0.95844
36.53851,0.95831
36.64996,0.95894
36.22200,0.95648
36.00650,0.95538
35.97195,0.95454
35.68327,0.95322
35.84393,0.95437
35.90264,0.95468
34.83241,0.94502
35.18388,0.94899
34.92689,0.94679
35.05898,0.94759
35.27660,0.94780
35.32181,0.94809
34.59978,0.94310
40.87004,0.98173
37.93134,0.97235
37.82759,0.97184
37.82195,0.97119
37.68030,0.97075
37.34319,0.96902
37.77468,0.97027
37.78077,0.96943
37.81020,0.96969
38.36744,0.97220
38.42586,0.97242
37.86300,0.97071
37.97206,0.97030
37.91159,0.97132
37.86214,0.96982
38.02100,0.97045
38.08385,0.97066
37.65720,0.96888
37.48063,0.96901
37.58069,0.96782
37.18715,0.96683
37.21773,0.96562
37.12118,0.96521
36.98607,0.96404
37.30970,0.96665
37.06083,0.96612
37.42451,0.96674
37.93511,0.96929
37.99484,0.96951
37.69197,0.96806
37.40781,0.96664
37.65884,0.96711
37.87212,0.96860
38.71103,0.97296
38.77146,0.97315
38.19203,0.97076
37.97662,0.96967
38.32933,0.97038
38.32243,0.97054
38.60927,0.97189
38.68893,0.97211
37.35168,0.96667
37.72137,0.96779
37.80368,0.96770
37.76255,0.96833
38.22825,0.96950
38.09503,0.96911
38.17131,0.96958
38.28827,0.97105
38.56673,0.97085
38.78273,0.97219
39.47493,0.97396
39.54416,0.97416
39.02913,0.97242
38.90219,0.97210
38.73735,0.97103
40.53212,0.97872
39.82700,0.97598
39.89332,0.97613
39.02690,0.97329
38.62447,0.97215
38.85712,0.97314
39.29073,0.97606
39.87232,0.97761
39.92958,0.97774
38.76907,0.97349
42.17651,0.98560
40.35542,0.98015
40.30342,0.98089
41.09627,0.98244
41.17303,0.98258
39.85386,0.97859
39.80886,0.97929
39.41983,0.97790
39.50356,0.97886
40.33546,0.98008
40.41468,0.98031
39.33625,0.97820
39.40113,0.97717
39.43690,0.97894
39.41888,0.97891
40.24715,0.98085
40.35013,0.98107
39.27171,0.97896
39.15268,0.97747
39.07872,0.97747
39.01490,0.97573
40.25556,0.97954
40.34030,0.97975
39.33620,0.97582
39.44463,0.97814
37.75244,0.96045
36.40522,0.95406
36.95435,0.95678
36.98947,0.95705
35.95697,0.95124
36.16896,0.95149
35.71137,0.94958
35.94777,0.94980
36.32104,0.95246
36.37242,0.95278
35.69678,0.94959
35.64664,0.94802
35.13098,0.94365
35.35457,0.94456
