PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
x264/concert_1920x1080_30_1M.264,x264/concert_1920x1080_30_1M.264
AVG: 29.66518,AVG: 0.89629
37.36769,0.96341
37.33971,0.96341
37.53142,0.96409
38.12194,0.96699
38.15794,0.96714
37.93404,0.96623
37.26922,0.96258
37.74609,0.96444
37.57807,0.96372
37.98657,0.96637
38.02902,0.96653
36.98089,0.96202
35.13949,0.95238
32.26744,0.93113
31.59354,0.92252
30.99265,0.91281
31.13187,0.91390
30.35572,0.90423
29.76158,0.89355
29.59903,0.89233
29.22189,0.88526
28.72571,0.87866
28.94155,0.88030
28.63771,0.87389
28.75905,0.87511
28.46578,0.86936
28.37638,0.86801
28.39371,0.86903
28.47718,0.87004
28.05813,0.86192
28.01106,0.86406
27.81421,0.86024
28.04208,0.86407
28.11053,0.86064
28.21218,0.86188
28.08649,0.86101
32.43628,0.93216
30.83486,0.92117
30.46810,0.91817
30.06926,0.91632
30.20503,0.91555
30.27040,0.91547
29.88657,0.91103
30.14729,0.91004
30.13210,0.91188
30.21498,0.91014
30.34355,0.91153
30.25651,0.91300
29.88804,0.90613
30.12592,0.91191
29.91055,0.90467
30.00214,0.90603
30.06992,0.90663
29.72491,0.90265
29.78967,0.90614
29.57533,0.89941
29.54789,0.90132
29.08110,0.89559
29.19709,0.89375
29.01110,0.89167
29.48536,0.89961
29.42681,0.90099
29.51256,0.89988
29.82350,0.90525
29.97630,0.90681
29.61319,0.90220
29.59949,0.90175
29.46133,0.89888
29.61690,0.90257
29.80320,0.90590
29.97466,0.90759
29.64785,0.90303
29.81372,0.90500
29.39665,0.89783
29.37610,0.89804
29.47969,0.89800
29.65483,0.89982
29.25451,0.89661
29.10179,0.89407
29.14242,0.89196
29.39447,0.89778
29.25722,0.89669
29.30112,0.89391
29.32739,0.89606
29.65744,0.90289
29.42987,0.89756
29.97311,0.90562
29.81371,0.90101
30.03246,0.90345
30.07763,0.90560
29.68500,0.90255
29.72280,0.90219
31.73142,0.92281
30.73284,0.91443
30.93013,0.91625
30.29479,0.91151
30.05396,0.90937
30.06277,0.91142
30.22159,0.91454
30.41832,0.91565
30.60319,0.91738
30.04416,0.91252
32.73359,0.94270
30.96203,0.92988
30.81888,0.92819
30.93398,0.92894
31.12294,0.93050
30.69109,0.92749
30.09912,0.92290
30.01617,0.92200
29.76028,0.91849
29.87974,0.91862
30.07826,0.92052
29.59969,0.91447
29.91701,0.91774
30.07372,0.92172
30.00938,0.92187
29.92395,0.92284
30.16568,0.92484
29.78848,0.92087
29.81542,0.91964
29.83665,0.91866
29.55661,0.91180
29.80623,0.91132
30.11945,0.91401
29.68267,0.91034
29.97844,0.91818
29.23469,0.85201
