PSNR_YYUV,SSIM (precise)_YYUV
concert_1920x1080_30.yuv,concert_1920x1080_30.yuv
x264/concert_1920x1080_30_2M.264,x264/concert_1920x1080_30_2M.264
AVG: 34.05710,AVG: 0.94074
41.63393,0.98192
41.85595,0.98306
41.70972,0.98233
42.54898,0.98455
42.57416,0.98461
41.76949,0.98220
41.12512,0.98060
41.59445,0.98125
41.74370,0.98196
41.83281,0.98221
41.86436,0.98230
41.34476,0.98198
38.98419,0.97461
35.54474,0.95911
35.39381,0.95605
34.96932,0.95160
35.15910,0.95256
34.44321,0.94628
33.54493,0.93545
33.82590,0.93720
33.40433,0.93245
33.46093,0.93255
33.64152,0.93397
33.09996,0.92890
32.97012,0.92662
32.86381,0.92538
32.52023,0.92238
32.79571,0.92429
32.85371,0.92484
31.93627,0.91327
32.22181,0.91888
31.97288,0.91563
32.00751,0.91585
32.33094,0.91642
32.38629,0.91687
31.72603,0.91041
37.56830,0.96850
34.71824,0.95586
34.64014,0.95501
34.55206,0.95415
34.50712,0.95343
34.34207,0.95210
34.58586,0.95301
34.71365,0.95180
34.79074,0.95298
35.43565,0.95604
35.51233,0.95649
34.74781,0.95373
34.99791,0.95287
34.90814,0.95473
34.89666,0.95258
35.09704,0.95407
35.16475,0.95439
34.66765,0.95124
34.36847,0.95137
34.42301,0.94902
34.06933,0.94781
33.99255,0.94567
33.96196,0.94500
33.71985,0.94298
34.26849,0.94777
33.89140,0.94619
34.19118,0.94667
34.96892,0.95269
35.05619,0.95316
34.47230,0.94932
34.15795,0.94687
34.36562,0.94698
34.60555,0.95003
35.62477,0.95697
35.70336,0.95736
35.05519,0.95322
34.70561,0.95130
34.90659,0.95118
34.94206,0.95179
35.33796,0.95466
35.43807,0.95517
34.25778,0.94770
34.54377,0.94912
34.59004,0.94850
34.45940,0.94894
34.88186,0.95051
34.77676,0.94977
34.92786,0.95080
34.88651,0.95297
35.14318,0.95195
35.22506,0.95357
35.99809,0.95701
36.09261,0.95743
35.41943,0.95347
35.30542,0.95285
35.25526,0.95180
37.20286,0.96427
36.42948,0.96016
36.52077,0.96055
35.40092,0.95476
35.23794,0.95408
35.54068,0.95623
35.88625,0.95980
36.32991,0.96197
36.40520,0.96228
34.98942,0.95484
38.21243,0.97293
36.56061,0.96564
36.45052,0.96574
37.10182,0.96846
37.20812,0.96892
36.10913,0.96362
35.74815,0.96248
35.43880,0.96167
35.45408,0.96128
36.40083,0.96562
36.48886,0.96597
35.29122,0.96078
35.45978,0.96045
35.43114,0.96203
35.31999,0.96166
36.08641,0.96607
36.19106,0.96653
35.15633,0.96184
35.17881,0.96049
35.09282,0.95919
34.88299,0.95550
35.86302,0.96051
35.98023,0.96110
35.21067,0.95620
35.28578,0.95931
33.90365,0.91858
32.70028,0.91083
33.21579,0.91483
33.26067,0.91519
32.31816,0.90861
32.50521,0.90911
32.23993,0.90742
32.56290,0.90952
32.90831,0.91206
32.95621,0.91256
32.38957,0.90935
32.43329,0.90867
32.01051,0.90197
32.17914,0.90430
32.52811,0.90660
32.57038,0.90696
32.00973,0.90062
32.14756,0.90110
31.80556,0.89629
32.10463,0.89782
32.44723,0.90005
32.49955,0.90060
31.97130,0.89569
32.16265,0.89638
31.89094,0.89647
31.99316,0.89556
32.70920,0.90465
32.74619,0.90502
32.11128,0.89914
32.38129,0.90038
32.34641,0.89898
32.27318,0.89982
32.94547,0.90753
33.00141,0.90801
32.54325,0.90476
32.39176,0.90425
32.46960,0.90359
32.22108,0.90235
32.70247,0.90657
32.75792,0.90698
32.08890,0.90070
32.04157,0.89938
31.85966,0.90107
32.00089,0.90089
32.35839,0.90486
32.39904,0.90528
31.83502,0.89828
31.57229,0.89340
31.63937,0.89278
31.92126,0.89668
32.33192,0.90048
32.38371,0.90095
31.74275,0.89517
31.44555,0.89183
31.30328,0.89063
34.74665,0.95682
38.14188,0.97248
38.17218,0.97256
35.00553,0.95873
34.94110,0.95878
34.75101,0.95738
34.48507,0.95516
35.50380,0.96024
35.58541,0.96070
34.43993,0.95273
34.50388,0.95368
34.50050,0.95453
34.48698,0.95530
35.92501,0.96186
36.03166,0.96231
35.05036,0.95826
35.27634,0.96001
35.18440,0.95944
35.24338,0.95990
35.85653,0.96226
35.97058,0.96285
34.53582,0.95610
36.99129,0.96842
34.75143,0.95534
34.93699,0.95709
35.55252,0.96073
35.63385,0.96108
34.87275,0.95697
34.54662,0.95519
34.41579,0.95476
34.52686,0.95639
35.51958,0.96189
35.62153,0.96232
34.53403,0.95684
34.90995,0.95984
34.91573,0.96056
34.92294,0.96107
35.59661,0.96369
35.68268,0.96415
34.44493,0.95598
34.25259,0.95376
34.18195,0.95307
34.32338,0.95505
35.58314,0.96186
35.65990,0.96229
34.64600,0.95640
34.21367,0.95565
34.18731,0.95482
34.49843,0.95571
35.23841,0.95908
35.30319,0.95951
33.56078,0.94898
36.39648,0.96419
33.91422,0.94976
33.00105,0.93039
32.35013,0.92263
32.36439,0.92283
31.28066,0.90637
30.88836,0.90228
31.46290,0.91078
31.24628,0.90243
31.07256,0.90305
31.04304,0.90327
31.32580,0.90694
31.57599,0.91060
31.37801,0.91029
31.43081,0.91007
32.14032,0.91911
32.18782,0.91964
31.14507,0.90828
31.62875,0.91439
31.36663,0.91057
31.40514,0.91300
32.22807,0.92094
32.27351,0.92128
31.70787,0.91458
31.69391,0.91689
31.83723,0.91649
32.05769,0.91989
32.25540,0.92309
32.29583,0.92347
32.06821,0.91962
32.17380,0.92117
31.78791,0.91677
32.22293,0.92213
32.72578,0.92510
32.76274,0.92540
31.85363,0.91606
32.03933,0.91854
31.80692,0.91670
38.97103,0.97685
37.73886,0.97214
37.83906,0.97252
36.68697,0.96834
36.84967,0.97014
36.91499,0.96855
36.78299,0.96878
38.02140,0.97290
38.17114,0.97335
37.41410,0.97175
37.30596,0.97196
37.33863,0.97284
36.94013,0.97281
38.55282,0.97769
38.66941,0.97801
37.41690,0.97519
38.99403,0.97835
37.39399,0.97297
36.71198,0.96952
37.27563,0.97113
37.40900,0.97159
35.99720,0.96714
36.53408,0.96792
36.52250,0.96904
36.69125,0.97022
37.96207,0.97456
38.09383,0.97492
36.71516,0.97204
36.66167,0.97189
37.03588,0.97129
37.43583,0.97283
37.87401,0.97419
37.98498,0.97452
36.88408,0.96991
