PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
x264/Cactus_1920x1080_50_1M.264,x264/Cactus_1920x1080_50_1M.264
AVG: 28.30928,AVG: 0.79145
30.04060,0.80910
30.19351,0.82489
29.94620,0.81629
30.06060,0.82578
29.88916,0.81618
30.00894,0.82377
29.77172,0.81393
29.93693,0.82217
29.83594,0.81532
29.98269,0.82266
29.90685,0.81581
30.01377,0.82246
29.87418,0.81570
29.46231,0.81454
28.94893,0.80418
28.61289,0.80408
28.22337,0.79411
28.10623,0.79610
27.86536,0.78655
27.88275,0.79055
27.68209,0.78217
27.77687,0.78890
27.54913,0.77908
27.67334,0.78707
27.47446,0.77796
27.62478,0.78531
27.50200,0.77652
27.60733,0.78389
27.38622,0.77385
27.50615,0.78207
27.26580,0.77225
27.27996,0.77817
27.18095,0.77064
27.31028,0.77988
27.32462,0.77188
27.49827,0.78223
27.39900,0.77301
27.58055,0.78452
27.49762,0.77489
27.66854,0.78675
27.61743,0.77723
27.69214,0.78615
27.63058,0.77650
27.75748,0.78585
27.63449,0.77575
27.79406,0.78660
27.72738,0.77792
27.83231,0.78687
27.77912,0.77790
27.90750,0.78703
27.82172,0.77714
27.97187,0.78616
27.78853,0.77473
27.95763,0.78506
27.80680,0.77519
27.86919,0.78445
27.83319,0.77697
27.89676,0.78621
27.82317,0.77836
27.93467,0.78873
27.83258,0.78056
27.90577,0.78879
27.81589,0.78003
27.94518,0.78935
27.83130,0.77919
27.94146,0.78771
27.85739,0.77724
27.95029,0.78598
27.76589,0.77516
27.79167,0.78360
27.71148,0.77451
27.83568,0.78431
27.75241,0.77457
27.82948,0.78336
27.72241,0.77296
27.89387,0.78289
27.79560,0.77242
27.90029,0.78312
27.73500,0.77199
27.91644,0.78331
27.73223,0.77133
27.93696,0.78266
27.77069,0.77142
27.96259,0.78281
27.77138,0.77157
27.93152,0.78301
27.68289,0.77120
27.84011,0.78130
27.70008,0.77144
27.91238,0.78290
27.82066,0.77322
28.01995,0.78466
27.83378,0.77331
28.02268,0.78555
27.82701,0.77365
27.98876,0.78551
27.82784,0.77445
27.99053,0.78577
27.84420,0.77483
27.98103,0.78635
29.01380,0.79827
28.88835,0.80059
28.62948,0.79160
28.65221,0.79530
28.39798,0.78722
28.55985,0.79414
28.48741,0.78727
28.67955,0.79519
28.50600,0.78849
28.60247,0.79593
28.41887,0.78930
28.51250,0.79647
28.31331,0.78772
28.33431,0.79222
28.12878,0.78369
28.25768,0.78912
28.04663,0.77927
28.23965,0.78556
28.05816,0.77757
28.20697,0.78499
28.07478,0.77734
28.19616,0.78421
28.03566,0.77562
28.18052,0.78459
28.01502,0.77699
28.15161,0.78486
28.00068,0.77823
28.15439,0.78687
28.00470,0.78001
28.17395,0.78789
27.98807,0.77928
28.12585,0.78761
27.88119,0.77889
28.07472,0.78775
27.94511,0.78092
28.08599,0.78880
27.93629,0.78100
28.06036,0.78836
27.93514,0.78029
28.03846,0.78682
27.82317,0.77752
27.87617,0.78405
27.73259,0.77564
27.88098,0.78361
27.82567,0.77686
28.07873,0.78656
28.00215,0.78025
28.18643,0.78917
28.02195,0.78110
28.20127,0.79039
28.06897,0.78246
28.21378,0.78983
28.09732,0.78278
28.32725,0.79200
28.17613,0.78361
28.44230,0.79263
28.30553,0.78531
28.40765,0.79216
28.32315,0.78513
28.46939,0.79232
28.38503,0.78468
28.59738,0.79303
28.52623,0.78549
28.61257,0.79250
28.47334,0.78469
28.53369,0.79081
28.40891,0.78477
28.54730,0.79242
28.43523,0.78717
28.62136,0.79568
28.52301,0.79057
28.62904,0.79802
28.57936,0.79190
28.66471,0.79794
28.52229,0.79052
28.68475,0.79625
28.57537,0.78969
28.66294,0.79547
28.52638,0.78918
28.58555,0.79508
28.45151,0.78840
28.64159,0.79660
28.59089,0.79155
28.68672,0.79870
28.52600,0.79122
28.60386,0.79750
28.54566,0.79099
28.63580,0.79764
28.51137,0.79072
28.62847,0.79859
28.53724,0.79194
28.65945,0.79973
28.55060,0.79217
28.62306,0.79897
28.46150,0.79077
28.57197,0.79833
28.38656,0.79000
28.39151,0.79414
28.36769,0.78833
28.56770,0.79992
29.95700,0.82199
29.80924,0.82565
29.54324,0.81695
29.53852,0.82166
29.32118,0.81333
29.39459,0.81958
29.24585,0.81180
29.29440,0.81784
29.11311,0.81079
29.15129,0.81615
29.01104,0.80948
29.14668,0.81590
28.99571,0.80869
29.03783,0.81379
28.83435,0.80647
28.96588,0.81370
28.85853,0.80624
29.08208,0.81505
28.93841,0.80834
29.06167,0.81537
28.92561,0.80943
29.01003,0.81514
28.85582,0.80758
28.90139,0.81322
28.81451,0.80668
28.98255,0.81245
28.87313,0.80588
28.98500,0.81135
28.88068,0.80486
29.01940,0.81101
28.91894,0.80488
29.10031,0.81284
28.96256,0.80555
29.06697,0.81315
28.93531,0.80667
29.06049,0.81360
28.89524,0.80653
28.97235,0.81177
28.82505,0.80502
28.90976,0.81113
28.76662,0.80432
28.86874,0.81055
28.68381,0.80356
28.78345,0.81003
28.62527,0.80376
28.67452,0.80896
28.49925,0.80242
28.53572,0.80663
28.31366,0.80070
28.12574,0.80068
27.17116,0.72424
27.22620,0.73846
27.24944,0.73880
