PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
x264/Cactus_1920x1080_50_4M.264,x264/Cactus_1920x1080_50_4M.264
AVG: 34.94615,AVG: 0.91615
36.46994,0.91875
36.98361,0.93359
36.43969,0.92521
36.82934,0.93503
36.32011,0.92600
36.72070,0.93466
36.25824,0.92643
36.73983,0.93644
36.35316,0.92907
36.82309,0.93763
36.39957,0.92946
36.78941,0.93720
36.37764,0.92966
35.82156,0.93048
34.64714,0.91580
34.17526,0.91591
33.22532,0.90236
33.52501,0.90732
33.12845,0.89771
33.44337,0.90373
33.10603,0.89551
33.54278,0.90437
33.16938,0.89503
33.55812,0.90454
33.23502,0.89520
33.67828,0.90527
33.35175,0.89620
33.79081,0.90653
33.42294,0.89698
33.87252,0.90803
33.42806,0.89824
33.62861,0.90637
33.30353,0.89752
33.77381,0.90813
33.57792,0.89966
34.05095,0.91038
33.69706,0.90075
34.18428,0.91144
33.82631,0.90131
34.35073,0.91288
33.95561,0.90283
34.42318,0.91294
33.97586,0.90192
34.50569,0.91225
34.00611,0.90175
34.63955,0.91392
34.23888,0.90477
34.75720,0.91522
34.32530,0.90575
34.85321,0.91576
34.36530,0.90610
34.90771,0.91584
34.39273,0.90571
34.87950,0.91546
34.40950,0.90588
34.89139,0.91630
34.45210,0.90741
34.96741,0.91702
34.48900,0.90771
35.01057,0.91781
34.57129,0.90943
35.01374,0.91891
34.51856,0.90896
35.02273,0.91825
34.48281,0.90844
35.04210,0.91829
34.53207,0.90850
35.02074,0.91841
34.46094,0.90823
34.91496,0.91790
34.44146,0.90812
34.95795,0.91816
34.41226,0.90755
34.98030,0.91800
34.41523,0.90734
35.03271,0.91845
34.46053,0.90775
35.06594,0.91931
34.43458,0.90813
35.01036,0.91923
34.44873,0.90880
35.03113,0.91976
34.44382,0.90902
35.06108,0.92005
34.43875,0.90876
34.97332,0.91931
34.32618,0.90809
34.84581,0.91838
34.39090,0.90909
35.01610,0.92075
34.46577,0.91053
35.01131,0.92080
34.39832,0.90948
35.02404,0.92056
34.46364,0.90972
35.02186,0.92035
34.47392,0.90993
35.04155,0.92021
34.46400,0.90944
35.00780,0.91983
36.31553,0.93073
36.10181,0.93279
35.39063,0.92144
35.71425,0.92832
35.22041,0.91966
35.61956,0.92717
35.24041,0.91866
35.67477,0.92652
35.26823,0.91829
35.65728,0.92667
35.27230,0.91898
35.68063,0.92708
35.20406,0.91858
35.39928,0.92404
34.85036,0.91390
35.18116,0.92069
34.74606,0.91165
35.14088,0.91988
34.73260,0.91123
35.14207,0.91995
34.67719,0.91059
35.01534,0.91806
34.62321,0.90888
35.05130,0.91816
34.69914,0.90982
35.08717,0.91864
34.72955,0.91089
35.13222,0.91949
34.77008,0.91108
35.09974,0.91910
34.72037,0.91054
35.07832,0.91862
34.66824,0.91007
35.04071,0.91946
34.72776,0.91124
35.11676,0.92100
34.73727,0.91183
35.10394,0.92107
34.69637,0.91179
35.09226,0.92066
34.62731,0.91103
34.81900,0.91782
34.47271,0.90944
34.87916,0.91793
34.57771,0.91026
35.06597,0.91963
34.60461,0.91017
35.09571,0.91985
34.69204,0.91077
35.15192,0.92017
34.77048,0.91083
35.13042,0.91930
34.78886,0.91049
35.21926,0.91961
34.83834,0.91060
35.26344,0.91958
34.88947,0.91131
35.24432,0.91939
34.94514,0.91138
35.30351,0.91949
34.98763,0.91112
35.38860,0.91944
35.04611,0.91103
35.35933,0.91879
35.03685,0.91124
35.35122,0.91927
34.96482,0.91134
35.35740,0.91950
35.05751,0.91169
35.40527,0.92009
35.09917,0.91298
35.48206,0.92184
35.17907,0.91471
35.51360,0.92177
35.17432,0.91441
35.45554,0.92089
35.18132,0.91387
35.50520,0.92177
35.13931,0.91381
35.37383,0.92127
35.07658,0.91334
35.39736,0.92071
35.16278,0.91394
35.46624,0.92187
35.14619,0.91419
35.41077,0.92129
35.12345,0.91406
35.43755,0.92186
35.14431,0.91457
35.49892,0.92322
35.15271,0.91505
35.52254,0.92363
35.15456,0.91522
35.49105,0.92359
35.09116,0.91508
35.47984,0.92388
35.04189,0.91499
35.23235,0.92155
34.83603,0.91263
35.44556,0.92415
36.80904,0.93449
36.57846,0.93732
35.73403,0.92546
36.02909,0.93216
35.58431,0.92299
36.01024,0.93088
35.57158,0.92200
35.89055,0.92904
35.48289,0.92044
35.77380,0.92801
35.42910,0.92015
35.82128,0.92825
35.49337,0.91997
35.66280,0.92617
35.30132,0.91908
35.60695,0.92650
35.31783,0.91870
35.71837,0.92665
35.39336,0.91891
35.72332,0.92643
35.40630,0.91929
35.74819,0.92661
35.36086,0.91868
35.64525,0.92634
35.27024,0.91823
35.64322,0.92542
35.29937,0.91728
35.70118,0.92595
35.28751,0.91796
35.68273,0.92558
35.36676,0.91740
35.74651,0.92557
35.38669,0.91740
35.81281,0.92603
35.47329,0.91863
35.82568,0.92668
35.48191,0.91898
35.72350,0.92576
35.35775,0.91761
35.66422,0.92526
35.30859,0.91726
35.65181,0.92499
35.26227,0.91700
35.58690,0.92536
35.24423,0.91738
35.50913,0.92502
35.09623,0.91705
35.28366,0.92324
34.82613,0.91631
34.54796,0.91674
33.31082,0.85953
33.32631,0.87340
33.33968,0.87350
