PSNR_YYUV,SSIM (precise)_YYUV
Cactus_1920x1080_50.yuv,Cactus_1920x1080_50.yuv
x264/Cactus_1920x1080_50_2M.264,x264/Cactus_1920x1080_50_2M.264
AVG: 31.79891,AVG: 0.86685
33.18513,0.87240
33.52485,0.88898
33.15054,0.88040
33.42601,0.89080
33.05519,0.88046
33.32142,0.88926
32.96607,0.87984
33.29575,0.88986
33.00507,0.88160
33.32827,0.89021
33.07159,0.88171
33.34484,0.88964
33.02195,0.88128
32.58041,0.88147
31.69596,0.86794
31.22667,0.86405
30.48353,0.85347
30.59576,0.85467
30.37000,0.84899
30.52605,0.85222
30.30257,0.84609
30.54676,0.85242
30.34360,0.84551
30.57870,0.85311
30.45304,0.84570
30.65445,0.85325
30.52114,0.84545
30.69351,0.85305
30.53798,0.84557
30.71975,0.85353
30.48139,0.84536
30.47211,0.85041
30.34904,0.84309
30.64363,0.85426
30.50530,0.84443
30.87432,0.85722
30.62930,0.84693
30.97235,0.85956
30.73191,0.84772
31.11018,0.86107
30.88129,0.84951
31.12832,0.86058
30.87618,0.84805
31.17085,0.85907
30.88844,0.84758
31.26830,0.86070
31.06922,0.85031
31.36712,0.86137
31.13036,0.85081
31.43764,0.86117
31.15337,0.85014
31.51271,0.86084
31.17418,0.84882
31.44911,0.85977
31.18962,0.84919
31.44234,0.86055
31.24430,0.85177
31.57196,0.86349
31.31693,0.85424
31.62581,0.86580
31.36552,0.85620
31.59810,0.86657
31.36482,0.85604
31.66190,0.86654
31.36234,0.85556
31.68178,0.86582
31.42491,0.85515
31.65182,0.86492
31.34182,0.85434
31.54300,0.86419
31.28901,0.85377
31.57460,0.86451
31.29767,0.85342
31.61330,0.86474
31.28243,0.85329
31.60975,0.86407
31.36079,0.85363
31.65898,0.86531
31.32302,0.85413
31.63657,0.86585
31.32394,0.85456
31.65245,0.86596
31.32204,0.85490
31.68324,0.86633
31.33716,0.85405
31.59282,0.86514
31.20518,0.85370
31.48554,0.86427
31.23114,0.85393
31.65524,0.86645
31.36012,0.85576
31.68937,0.86773
31.38425,0.85613
31.68733,0.86748
31.35775,0.85527
31.63556,0.86637
31.35728,0.85536
31.66918,0.86628
31.34892,0.85515
31.64235,0.86647
32.88052,0.88277
32.72860,0.88512
32.25700,0.87402
32.45706,0.88045
32.06267,0.87058
32.35772,0.87796
32.12202,0.86937
32.44339,0.87815
32.15538,0.86988
32.45979,0.87945
32.12739,0.87127
32.38283,0.87981
32.01035,0.87034
32.08943,0.87529
31.69386,0.86499
31.92359,0.87069
31.67293,0.86153
31.90902,0.86837
31.59172,0.85942
31.85257,0.86757
31.57742,0.85869
31.78008,0.86476
31.55143,0.85666
31.81611,0.86563
31.60022,0.85812
31.80629,0.86612
31.63424,0.86091
31.86873,0.86932
31.64038,0.86157
31.84889,0.86902
31.58185,0.86074
31.77043,0.86778
31.50828,0.86030
31.75126,0.86977
31.59456,0.86272
31.81270,0.87191
31.57329,0.86274
31.79906,0.87126
31.52697,0.86205
31.75957,0.86961
31.40455,0.85985
31.49872,0.86607
31.26337,0.85765
31.52040,0.86583
31.41850,0.85947
31.78525,0.86889
31.57622,0.86121
31.87181,0.87003
31.59426,0.86151
31.88317,0.87027
31.65473,0.86173
31.92633,0.86991
31.70869,0.86168
31.98800,0.86992
31.76281,0.86167
32.02171,0.86989
31.76956,0.86178
31.96396,0.86936
31.79045,0.86119
32.07925,0.86950
31.90810,0.86173
32.18867,0.86973
31.97305,0.86055
32.12207,0.86813
31.91813,0.86029
32.12163,0.86800
31.87380,0.86051
32.12788,0.86916
31.95244,0.86245
32.21234,0.87213
32.02802,0.86530
32.30244,0.87498
32.15031,0.86775
32.36483,0.87540
32.11813,0.86730
32.33883,0.87389
32.10165,0.86565
32.33352,0.87340
32.08092,0.86520
32.20902,0.87291
32.00638,0.86481
32.23784,0.87331
32.12720,0.86662
32.29599,0.87476
32.10899,0.86696
32.31454,0.87490
32.10371,0.86694
32.31955,0.87500
32.09187,0.86737
32.33685,0.87644
32.07025,0.86767
32.34987,0.87683
32.08813,0.86774
32.35437,0.87680
32.02826,0.86730
32.24784,0.87596
31.91364,0.86629
32.05260,0.87323
31.85233,0.86492
32.26493,0.87759
33.53895,0.89189
33.38580,0.89561
32.82994,0.88450
33.00891,0.89097
32.65125,0.88099
32.94160,0.88938
32.63242,0.88004
32.83052,0.88760
32.55518,0.87827
32.73003,0.88609
32.45412,0.87812
32.74559,0.88606
32.52016,0.87753
32.62201,0.88409
32.27778,0.87541
32.52068,0.88327
32.35072,0.87551
32.64468,0.88454
32.42144,0.87679
32.67685,0.88502
32.43090,0.87773
32.66843,0.88536
32.40105,0.87696
32.57636,0.88468
32.34890,0.87643
32.51991,0.88199
32.31926,0.87379
32.54143,0.88154
32.27843,0.87342
32.52139,0.88059
32.33009,0.87249
32.61928,0.88102
32.38447,0.87272
32.66555,0.88205
32.40619,0.87453
32.65534,0.88269
32.38683,0.87475
32.56723,0.88169
32.32865,0.87410
32.48885,0.88114
32.24581,0.87327
32.48058,0.88116
32.19111,0.87304
32.40300,0.88158
32.18101,0.87384
32.34826,0.88150
32.02834,0.87314
32.12711,0.87933
31.77530,0.87219
31.56178,0.87249
30.50791,0.80476
30.50457,0.81892
30.51777,0.81910
