PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
v205_avc_cutoff_0B/BasketballDrive_1920x1080_50_1M.264,v205_avc_cutoff_0B/BasketballDrive_1920x1080_50_1M.264
AVG: 27.76886,AVG: 0.80479
33.68887,0.86381
33.28865,0.87848
32.34026,0.85950
31.05206,0.85520
30.12564,0.83441
29.97190,0.84249
29.82606,0.83268
29.65508,0.83998
29.34985,0.82714
29.20061,0.83431
28.89277,0.82416
29.02760,0.83496
28.86826,0.82500
28.99945,0.83531
28.82132,0.82574
29.49693,0.84288
29.24086,0.83326
29.19039,0.83956
29.05342,0.83128
29.17201,0.84064
29.08975,0.83310
29.23966,0.84352
29.06866,0.83562
29.23354,0.84480
29.77790,0.84298
29.72121,0.85012
29.57689,0.84208
29.55318,0.85065
29.47854,0.84165
29.55448,0.85170
29.09397,0.84050
28.84605,0.84692
28.59931,0.83534
28.52217,0.84134
28.29535,0.82958
28.47012,0.84026
28.53615,0.83372
28.51882,0.84006
28.44460,0.83045
28.56938,0.84105
28.87016,0.83572
28.85954,0.84422
28.86225,0.83521
28.69820,0.83908
28.45906,0.82581
28.33033,0.82955
28.08240,0.81440
27.84900,0.81219
27.58720,0.79291
27.43044,0.79263
27.20011,0.77019
26.79831,0.76472
26.41807,0.74146
26.26864,0.74687
26.06219,0.72939
26.11428,0.74080
26.00693,0.72757
26.22883,0.74290
26.21236,0.73283
26.36376,0.74692
26.24917,0.73436
26.38653,0.74681
26.35411,0.73553
26.49461,0.74737
26.39123,0.73418
26.54575,0.74783
26.43669,0.73494
26.72682,0.75132
26.60865,0.73890
26.69381,0.75134
26.74672,0.74506
27.06800,0.76504
27.14198,0.76322
27.54010,0.78962
27.48707,0.78570
27.84759,0.81003
28.01888,0.80680
28.35332,0.82684
28.31598,0.82015
28.44799,0.83475
28.34167,0.82713
28.52530,0.84360
28.46201,0.83685
28.80388,0.85293
28.94293,0.84751
29.12523,0.86204
29.07889,0.85335
29.16463,0.86620
29.29368,0.86024
29.55725,0.87258
29.45899,0.86500
29.60692,0.87630
29.43218,0.86750
29.56264,0.87855
29.47870,0.87147
29.52183,0.88112
29.51766,0.87390
29.70820,0.88359
29.64500,0.87541
29.62461,0.88317
32.61473,0.90002
31.47781,0.89589
30.87230,0.88371
30.57111,0.88691
30.26026,0.87684
30.12399,0.88088
30.09525,0.87301
30.05291,0.87737
29.88124,0.86938
29.73758,0.87290
29.51661,0.86299
29.28679,0.86562
29.05396,0.85432
28.98342,0.85683
28.66729,0.84203
28.58498,0.84527
28.61496,0.83396
28.53850,0.83812
28.53180,0.82925
28.32116,0.83077
28.24181,0.81894
28.07201,0.82047
27.83664,0.80470
27.68061,0.80646
27.57293,0.79445
27.42509,0.79701
27.12587,0.77916
27.11937,0.78655
26.86406,0.77029
26.92851,0.78350
26.81482,0.77042
26.97136,0.78581
26.87315,0.77440
27.01214,0.78673
26.95973,0.77765
27.15120,0.79159
27.01165,0.77927
27.19439,0.79266
27.08902,0.78292
27.16145,0.79358
27.22199,0.78815
27.51177,0.80438
27.34828,0.79270
27.53906,0.80688
27.41682,0.79592
27.51475,0.80681
27.48338,0.79641
27.50454,0.80474
27.47036,0.79458
27.51125,0.80305
27.27099,0.78923
27.35885,0.79922
27.16318,0.78663
27.31137,0.79723
27.15216,0.78416
27.19513,0.79446
27.05260,0.78358
27.18222,0.79398
26.96691,0.78116
27.17460,0.79425
27.06361,0.78396
26.98090,0.79064
26.99209,0.78280
27.06840,0.79270
26.86876,0.77827
26.96901,0.78986
26.82280,0.77631
26.69896,0.78237
26.66341,0.77154
26.71079,0.78147
26.55692,0.76699
26.65094,0.77876
26.46801,0.76459
26.47194,0.77274
26.45522,0.76171
26.49517,0.77066
26.28763,0.75502
26.35670,0.76694
26.26449,0.75344
26.39017,0.76549
26.34541,0.75461
26.48376,0.76767
26.36158,0.75443
26.65699,0.77157
26.59689,0.76016
26.73386,0.77293
26.87367,0.76762
26.95441,0.77905
26.77236,0.76611
26.93674,0.77921
26.73591,0.76503
26.84996,0.77566
26.74236,0.76604
26.90972,0.77915
26.79862,0.76864
26.98792,0.78162
26.85842,0.77133
27.11255,0.78558
27.09763,0.77605
27.25748,0.79103
31.87326,0.86262
30.36667,0.85251
29.71238,0.83584
29.60114,0.84003
29.16305,0.82430
29.17593,0.83280
28.97162,0.82123
28.98693,0.82963
28.70292,0.81585
28.62502,0.82282
28.34184,0.80883
28.24380,0.81405
28.12080,0.80310
28.12897,0.81111
27.92998,0.79858
27.83244,0.80528
27.71614,0.79418
27.70874,0.80213
27.47369,0.78843
27.52956,0.79611
27.30956,0.78201
27.31563,0.79076
27.21650,0.78054
27.21634,0.78809
27.05285,0.77645
27.05166,0.78478
26.87346,0.77082
26.87472,0.77756
26.75723,0.76475
26.73395,0.77086
26.56897,0.75672
26.64134,0.76646
26.48963,0.75314
26.98691,0.77075
26.72422,0.75312
26.79777,0.76339
26.67008,0.74812
26.74078,0.76103
26.63747,0.74757
26.87931,0.76438
26.70971,0.75071
26.79204,0.76340
26.59576,0.74823
26.74416,0.76140
26.60699,0.74884
26.90129,0.76465
26.88624,0.75737
27.23646,0.77497
27.27680,0.77034
27.37248,0.77821
28.86242,0.80274
29.02222,0.81942
29.27155,0.82221
