PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
x264/lol_1920x1080_25_3M.264,x264/lol_1920x1080_25_3M.264
AVG: 42.05072,AVG: 0.98643
44.07486,0.98958
43.72552,0.98836
43.70595,0.98842
43.95851,0.98909
44.14673,0.98895
44.14343,0.98903
43.45654,0.98809
43.90913,0.98860
43.92144,0.98835
43.25738,0.98767
43.62562,0.98797
43.74535,0.98797
44.16481,0.98850
43.33496,0.98768
42.03930,0.98527
41.53356,0.98356
38.60366,0.97613
39.70104,0.98050
39.37501,0.97839
39.25831,0.97836
40.03709,0.98159
41.05711,0.98527
40.91253,0.98435
40.35696,0.98194
41.40404,0.98611
41.38357,0.98610
40.87595,0.98422
41.20022,0.98502
41.60311,0.98680
41.26945,0.98565
41.20763,0.98547
41.21849,0.98527
41.25953,0.98545
41.14608,0.98486
41.31248,0.98515
41.17937,0.98464
41.18349,0.98534
40.89452,0.98457
41.22300,0.98530
41.20489,0.98505
41.24500,0.98533
41.15539,0.98503
41.25255,0.98556
41.32393,0.98550
41.37509,0.98592
41.32322,0.98590
41.53136,0.98595
41.43549,0.98592
41.96561,0.98668
40.74532,0.98424
42.74314,0.98813
42.48905,0.98783
42.58839,0.98791
42.03828,0.98720
42.29151,0.98735
42.37868,0.98755
42.25641,0.98764
41.58313,0.98709
42.30721,0.98763
42.37931,0.98743
42.22077,0.98735
42.01836,0.98716
42.32589,0.98744
42.38025,0.98734
42.15236,0.98697
42.05251,0.98687
41.92208,0.98654
42.01046,0.98665
41.50791,0.98601
41.76690,0.98620
41.34570,0.98573
41.60825,0.98600
41.46679,0.98564
41.74816,0.98600
41.17168,0.98486
41.54794,0.98560
41.52914,0.98508
42.29465,0.98664
42.38863,0.98697
42.39555,0.98703
42.37969,0.98705
41.88789,0.98524
41.97824,0.98540
42.61206,0.98738
42.48252,0.98726
42.48836,0.98735
42.58467,0.98703
42.54328,0.98718
42.53790,0.98722
42.02484,0.98548
41.83842,0.98524
42.37354,0.98640
41.97459,0.98559
42.05859,0.98561
41.71843,0.98475
42.32149,0.98623
42.06391,0.98559
41.97147,0.98535
42.35035,0.98630
42.27942,0.98588
43.36235,0.98762
43.13274,0.98690
43.37997,0.98722
43.29670,0.98709
43.16078,0.98676
43.99403,0.99075
43.71156,0.98954
43.85044,0.98993
43.57897,0.98893
43.56454,0.98899
43.37918,0.98821
43.52692,0.98880
43.32885,0.98823
42.99462,0.98794
43.27502,0.98846
43.04555,0.98835
43.00253,0.98800
43.30488,0.98846
43.06545,0.98809
43.05081,0.98773
43.12862,0.98788
42.31792,0.98622
41.88336,0.98589
42.01628,0.98578
41.75574,0.98583
41.69220,0.98567
41.81355,0.98542
43.04029,0.98960
42.90984,0.98905
42.82389,0.98870
43.02616,0.98904
42.72363,0.98813
42.65232,0.98822
42.26750,0.98787
42.36959,0.98738
42.30622,0.98744
42.43426,0.98790
42.40080,0.98743
42.67870,0.98779
42.41329,0.98704
42.71327,0.98780
42.63615,0.98723
43.04154,0.98835
42.90642,0.98797
42.72535,0.98738
42.69626,0.98723
43.32624,0.98882
43.11813,0.98827
43.26170,0.98871
41.85114,0.98556
44.15364,0.98945
43.55523,0.98879
43.58767,0.98839
43.22635,0.98752
43.20379,0.98794
43.21127,0.98792
43.08518,0.98733
43.02338,0.98689
43.24602,0.98753
43.08884,0.98691
43.16001,0.98710
42.92494,0.98657
43.16467,0.98720
42.98561,0.98698
42.72452,0.98637
42.44042,0.98772
39.90614,0.98219
40.56776,0.98366
40.67866,0.98382
41.01949,0.98736
41.24469,0.98762
41.55821,0.98905
41.31584,0.98778
40.77900,0.98599
40.66539,0.98604
40.99992,0.98645
40.89697,0.98630
40.85876,0.98642
41.20749,0.98778
41.10695,0.98677
41.26613,0.98724
40.97929,0.98685
41.07053,0.98684
41.17519,0.98666
40.89394,0.98640
41.01236,0.98674
41.07317,0.98677
41.12978,0.98685
41.08071,0.98680
41.26035,0.98695
41.26373,0.98695
41.29356,0.98676
40.98654,0.98642
40.84813,0.98612
41.00149,0.98616
40.94884,0.98599
40.90321,0.98595
40.63334,0.98557
40.88390,0.98596
40.82247,0.98539
43.53148,0.98899
42.31175,0.98746
42.24038,0.98746
42.18979,0.98706
42.38926,0.98654
41.49144,0.98514
42.00761,0.98571
42.02083,0.98617
42.50399,0.98649
42.48658,0.98624
42.44022,0.98642
42.70682,0.98668
42.59155,0.98663
42.34148,0.98572
42.58317,0.98620
42.56834,0.98635
42.43042,0.98582
42.69262,0.98628
42.78021,0.98705
42.76033,0.98644
42.80114,0.98610
42.12717,0.98400
42.03243,0.98356
41.51360,0.98281
42.86231,0.98532
42.59175,0.98516
42.61364,0.98523
42.43980,0.98501
42.76559,0.98533
42.74790,0.98560
42.84025,0.98572
42.87471,0.98583
42.91162,0.98584
42.58305,0.98547
42.74027,0.98555
42.53551,0.98523
42.73893,0.98544
42.17658,0.98473
42.43451,0.98547
42.11492,0.98403
42.39344,0.98446
41.58321,0.98274
42.02306,0.98387
41.68755,0.98304
42.09548,0.98325
41.36657,0.98221
41.86005,0.98342
41.55442,0.98258
41.63899,0.98282
41.33722,0.98180
43.36658,0.99158
43.35995,0.99159
43.32869,0.99156
41.08562,0.98593
40.96523,0.98559
