PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
x264/lol_1920x1080_25_1M.264,x264/lol_1920x1080_25_1M.264
AVG: 32.51498,AVG: 0.94152
36.64547,0.97036
36.41619,0.96872
36.52634,0.96932
36.54268,0.96968
36.65331,0.96980
36.68879,0.97011
36.23095,0.96790
36.45208,0.96918
36.55840,0.96903
36.19744,0.96706
36.39339,0.96833
36.49168,0.96824
36.67734,0.96918
36.03648,0.96577
34.79611,0.95713
33.81499,0.94949
31.18769,0.92519
31.80235,0.93931
31.85133,0.93863
31.67411,0.93665
31.97871,0.94051
32.10498,0.94219
32.42714,0.94405
32.31963,0.94331
32.61985,0.94443
32.69441,0.94484
32.37768,0.94175
32.71837,0.94506
32.80339,0.94544
32.92724,0.94608
32.77739,0.94445
32.86274,0.94540
32.70104,0.94377
32.81751,0.94464
32.72473,0.94313
32.51170,0.94138
32.25550,0.94064
32.24622,0.94021
32.31293,0.94052
32.27889,0.93986
32.31899,0.94102
32.26304,0.94004
32.34340,0.94051
32.30904,0.93863
32.47692,0.94139
32.41107,0.94005
32.60442,0.94057
32.34349,0.93884
32.79825,0.94284
32.30987,0.93979
32.07884,0.94298
31.94322,0.94142
31.97879,0.94171
31.78447,0.93980
31.78754,0.93984
31.85417,0.94034
31.73812,0.93889
31.77278,0.93873
31.75103,0.93792
31.76493,0.93741
31.64567,0.93576
31.58648,0.93477
31.75196,0.93598
31.80050,0.93682
31.64621,0.93568
31.59411,0.93456
31.65178,0.93538
31.70320,0.93568
31.49753,0.93373
31.46805,0.93362
31.43526,0.93276
31.54869,0.93391
31.53933,0.93366
31.55152,0.93417
31.44733,0.93184
31.63940,0.93484
31.65029,0.93282
31.97326,0.93994
32.02416,0.94073
32.02190,0.94059
31.99435,0.93996
31.76141,0.93463
31.87510,0.93557
31.94081,0.93784
31.88688,0.93709
31.68440,0.93525
31.96860,0.93740
31.97352,0.93797
32.00134,0.93859
32.04950,0.93769
31.93881,0.93569
32.16582,0.94051
32.11676,0.93858
32.18567,0.93973
32.08989,0.93743
32.28588,0.94189
32.21783,0.94018
32.16301,0.93874
32.23457,0.94022
32.23587,0.94001
33.86036,0.95197
33.51801,0.94814
33.57349,0.94847
33.52020,0.94759
33.35473,0.94552
34.23311,0.96012
33.98166,0.95576
33.87310,0.95508
33.73239,0.95203
33.57731,0.95074
33.61969,0.95029
33.68278,0.95177
33.46709,0.94889
33.04525,0.94626
33.20615,0.94767
33.11358,0.94736
33.07600,0.94648
33.33441,0.94923
33.18532,0.94699
33.14505,0.94550
33.20890,0.94679
32.80276,0.94315
32.57687,0.94222
32.65127,0.94283
32.42548,0.94094
32.38984,0.93924
32.27772,0.93907
32.99266,0.95022
32.64335,0.94725
32.77250,0.94771
32.92505,0.94846
33.01512,0.94795
32.97886,0.94866
32.77689,0.94605
32.96090,0.94698
32.87458,0.94667
32.92831,0.94741
32.61687,0.94392
32.93073,0.94630
32.58399,0.94253
32.90514,0.94684
32.86638,0.94622
33.15431,0.94914
32.97734,0.94663
32.77087,0.94401
32.90431,0.94495
33.24822,0.95013
33.07911,0.94795
33.11168,0.94922
32.47414,0.94355
34.57755,0.95989
33.78536,0.95312
33.66079,0.95210
33.24997,0.94685
33.26163,0.94884
33.12961,0.94649
32.92846,0.94340
32.84740,0.94117
32.99709,0.94336
32.83537,0.93971
32.78260,0.93998
32.66436,0.93804
32.82607,0.94065
32.51114,0.93727
32.23846,0.93332
31.41190,0.92784
31.15501,0.91665
31.90532,0.92781
31.93663,0.92815
32.03403,0.93974
32.30573,0.94266
32.46163,0.94848
32.36166,0.94416
32.23984,0.94171
32.13391,0.94028
32.32560,0.94360
32.21835,0.94100
32.29672,0.94225
32.41797,0.94495
32.40348,0.94320
32.54020,0.94427
32.37313,0.94338
32.40489,0.94323
32.52151,0.94359
32.35059,0.94244
32.35521,0.94283
32.45284,0.94291
32.47970,0.94300
32.46106,0.94307
32.52691,0.94262
32.45549,0.94237
32.38086,0.94098
32.21045,0.93917
32.15636,0.93832
32.21126,0.93794
32.07599,0.93696
32.13261,0.93699
31.96776,0.93553
31.97099,0.93529
32.00171,0.93475
32.93853,0.94637
32.50217,0.94258
32.24030,0.94039
32.29615,0.93932
32.38238,0.94080
31.82162,0.93229
32.24972,0.93792
32.08167,0.93537
32.02948,0.93501
31.92245,0.93134
31.89153,0.93170
31.99168,0.93375
31.92514,0.93189
31.79643,0.92944
31.95022,0.93195
31.98203,0.93084
31.76727,0.92851
31.95075,0.93151
32.00071,0.93113
32.18041,0.93275
32.29582,0.93391
32.11206,0.92846
32.28342,0.93172
32.12305,0.92863
32.69300,0.93447
32.55597,0.93401
32.56667,0.93422
32.53754,0.93336
32.57782,0.93338
32.58054,0.93384
32.60493,0.93386
32.57458,0.93351
32.51568,0.93287
32.55172,0.93361
32.56488,0.93398
32.60608,0.93414
32.57949,0.93412
32.46383,0.93288
32.56481,0.93514
32.40470,0.92958
32.58348,0.93543
32.10679,0.92621
32.40184,0.93263
32.18749,0.92880
32.42286,0.93235
32.06190,0.92632
32.33757,0.93189
32.14536,0.92935
32.17951,0.93197
31.87025,0.92654
31.51934,0.94019
31.52123,0.94018
31.51326,0.94003
30.69018,0.92626
30.61884,0.92536
