PSNR_YYUV,SSIM (precise)_YYUV
lol_1920x1080_25.yuv,lol_1920x1080_25.yuv
x264/lol_1920x1080_25_4M.264,x264/lol_1920x1080_25_4M.264
AVG: 44.12945,AVG: 0.98952
45.71005,0.99156
45.23396,0.99030
45.25061,0.99047
45.47897,0.99093
45.76516,0.99103
45.73905,0.99109
45.01969,0.99026
45.33413,0.99039
45.53519,0.99044
44.81921,0.98982
45.17719,0.99003
45.16502,0.98982
45.64880,0.99035
44.81631,0.98974
43.57038,0.98801
43.33039,0.98710
41.04018,0.98309
42.78105,0.98893
42.14537,0.98665
41.99157,0.98651
42.55382,0.98779
43.49815,0.98995
43.19397,0.98899
42.59454,0.98688
43.59926,0.98993
43.55521,0.98989
43.24426,0.98871
43.36044,0.98889
43.98911,0.99058
43.66009,0.99001
43.65097,0.98989
43.62233,0.98968
43.64458,0.98975
43.66968,0.98967
43.75258,0.98959
43.66743,0.98934
43.67946,0.98961
43.38990,0.98919
43.69725,0.98951
43.66911,0.98943
43.71612,0.98960
43.62039,0.98943
43.67463,0.98961
43.73781,0.98957
43.72793,0.98976
43.85505,0.99002
44.01504,0.98990
43.96854,0.98989
44.34934,0.99026
43.03449,0.98838
44.83616,0.99102
44.55672,0.99084
44.62307,0.99088
44.04509,0.99034
44.40836,0.99051
44.52525,0.99069
44.39663,0.99075
43.66154,0.99029
44.37412,0.99071
44.49771,0.99060
44.32355,0.99050
44.08757,0.99035
44.43477,0.99054
44.52213,0.99050
44.28339,0.99021
44.16382,0.99011
44.02303,0.98999
44.14159,0.99006
43.59896,0.98957
43.87460,0.98963
43.42949,0.98930
43.66323,0.98946
43.51170,0.98916
43.84697,0.98942
43.24274,0.98870
43.53352,0.98888
43.56965,0.98863
44.41445,0.98975
44.48826,0.99000
44.48714,0.99005
44.46678,0.99006
43.96701,0.98873
44.04031,0.98883
44.52464,0.98987
44.36633,0.98968
44.45778,0.98982
44.42982,0.98947
44.47380,0.98968
44.40020,0.98966
43.91003,0.98848
43.75526,0.98848
44.33533,0.98928
43.87994,0.98864
43.96995,0.98863
43.60027,0.98803
44.30542,0.98923
43.94706,0.98860
43.90424,0.98849
44.26794,0.98914
44.25146,0.98900
45.56767,0.99045
45.01702,0.98935
45.25834,0.98969
45.10439,0.98938
45.01423,0.98916
45.85453,0.99251
45.46610,0.99143
45.63535,0.99174
45.33369,0.99087
45.27458,0.99087
45.04266,0.99013
45.27151,0.99071
45.00977,0.99017
44.66261,0.98987
44.92645,0.99026
44.69611,0.99025
44.71178,0.99004
45.00444,0.99035
44.76734,0.99014
44.70638,0.98977
44.78894,0.98983
44.12263,0.98892
43.70419,0.98875
43.91168,0.98866
43.52600,0.98861
43.50282,0.98854
43.63544,0.98830
44.81124,0.99145
44.65892,0.99096
44.58091,0.99070
44.79011,0.99102
44.47150,0.99040
44.41648,0.99048
44.12825,0.99029
44.31235,0.99007
44.13170,0.98996
44.23540,0.99029
44.15672,0.98974
44.46178,0.99009
44.09542,0.98934
44.43429,0.98986
44.35324,0.98948
44.78337,0.99042
44.59988,0.99002
44.47281,0.98968
44.40826,0.98949
45.01794,0.99075
44.82316,0.99034
44.97118,0.99064
43.73730,0.98852
46.12014,0.99177
45.34116,0.99093
45.33770,0.99055
44.94209,0.98983
45.00287,0.99019
44.95934,0.99007
44.81065,0.98956
44.76521,0.98917
44.97854,0.98969
44.77855,0.98914
44.82779,0.98923
44.60286,0.98880
44.88777,0.98937
44.65947,0.98917
44.40171,0.98858
44.22735,0.98995
42.48966,0.98754
43.02932,0.98793
43.09329,0.98803
43.39404,0.99049
43.56828,0.99038
43.97848,0.99165
43.67603,0.99069
43.17133,0.98956
42.92690,0.98956
43.40355,0.99001
43.23151,0.98984
43.23527,0.98997
43.62766,0.99110
43.55050,0.99027
43.66433,0.99057
43.36902,0.99025
43.45440,0.99018
43.59941,0.99020
43.25760,0.98995
43.36128,0.99014
43.45097,0.99019
43.54321,0.99024
43.42845,0.99018
43.61970,0.99027
43.58091,0.99025
43.66308,0.99004
43.37635,0.98988
43.18621,0.98964
43.36364,0.98970
43.31456,0.98956
43.27486,0.98954
42.96778,0.98925
43.25357,0.98954
43.20858,0.98915
45.72234,0.99153
44.35009,0.99040
44.34335,0.99034
44.25108,0.98999
44.52003,0.98956
43.55222,0.98859
44.04312,0.98881
44.00699,0.98902
44.54555,0.98928
44.50265,0.98897
44.50027,0.98908
44.73539,0.98936
44.57741,0.98927
44.34890,0.98849
44.53254,0.98881
44.53970,0.98896
44.42803,0.98869
44.65223,0.98884
44.75591,0.98951
44.73553,0.98901
44.78878,0.98875
44.13067,0.98738
44.03611,0.98708
43.48729,0.98667
44.99194,0.98869
44.66932,0.98858
44.75676,0.98870
44.47556,0.98846
44.90681,0.98871
44.84662,0.98887
44.93132,0.98894
44.94189,0.98898
45.02312,0.98900
44.68523,0.98878
44.80457,0.98877
44.52752,0.98851
44.81366,0.98866
44.20706,0.98830
44.44003,0.98863
44.11209,0.98765
44.43580,0.98771
43.53691,0.98662
44.02045,0.98725
43.66749,0.98669
44.10777,0.98676
43.33049,0.98596
43.83916,0.98689
43.54018,0.98623
43.67160,0.98638
43.40601,0.98580
45.41552,0.99332
45.41948,0.99337
45.39447,0.99336
43.11629,0.98916
43.01970,0.98892
