PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
v205_avc_cuton_0B/BasketballDrive_1920x1080_50_5M.264,v205_avc_cuton_0B/BasketballDrive_1920x1080_50_5M.264
AVG: 35.42902,AVG: 0.91135
35.79263,0.89232
35.11585,0.90421
34.52922,0.88966
34.73381,0.90074
34.35088,0.88893
34.54308,0.89886
34.23932,0.88866
35.99223,0.91283
35.77336,0.90495
36.15961,0.91588
36.23212,0.91077
36.64417,0.92172
36.41304,0.91361
36.81203,0.92352
36.51785,0.91549
36.90161,0.92551
36.61184,0.91793
36.95877,0.92726
36.70258,0.92014
37.12959,0.92924
36.92336,0.92155
37.35034,0.93034
37.13456,0.92277
37.57903,0.93153
37.24061,0.92334
37.57507,0.93191
37.22961,0.92386
37.51247,0.93249
37.16658,0.92435
37.37942,0.93310
37.02403,0.92537
37.25470,0.93398
36.90072,0.92564
37.15908,0.93402
36.81880,0.92530
37.12185,0.93451
36.84167,0.92557
37.09978,0.93372
36.79220,0.92443
37.11178,0.93294
36.80375,0.92376
37.09015,0.93276
36.72026,0.92314
36.93732,0.93145
36.58580,0.92111
36.72237,0.92751
36.33689,0.91648
36.37063,0.92227
35.52877,0.90505
34.72657,0.90213
34.09741,0.88467
33.54452,0.88492
32.54081,0.86180
32.48518,0.87084
32.08130,0.85557
32.32046,0.86774
31.99829,0.85474
32.26450,0.86647
32.03127,0.85412
32.31839,0.86697
32.08541,0.85531
32.43246,0.86848
32.20309,0.85691
32.49080,0.86761
32.20439,0.85441
32.62671,0.86810
32.31532,0.85465
32.68285,0.86764
32.43073,0.85581
32.76044,0.86931
32.58689,0.86136
32.99076,0.87615
33.18793,0.87156
33.79112,0.88937
33.88948,0.88267
34.52934,0.90111
34.89933,0.89766
35.51268,0.91390
35.61607,0.90856
36.21661,0.92336
36.00104,0.91642
36.55552,0.92969
36.39548,0.92338
36.92068,0.93514
36.67969,0.92790
37.20831,0.93899
36.91077,0.93019
37.40799,0.94011
37.15808,0.93160
37.54338,0.93989
37.28820,0.93230
37.64681,0.94061
37.34518,0.93276
37.79460,0.94174
37.54696,0.93506
37.97263,0.94364
37.65563,0.93606
38.02609,0.94371
38.04736,0.93723
38.38445,0.94496
41.16432,0.95490
39.91980,0.95431
39.15288,0.94485
39.17652,0.94970
38.71037,0.94160
38.86662,0.94728
38.50588,0.93967
38.69645,0.94524
38.34403,0.93750
38.55721,0.94353
38.15747,0.93584
38.30350,0.94150
37.89043,0.93261
38.02460,0.93920
37.54069,0.92951
37.70165,0.93572
37.19998,0.92549
37.33365,0.93211
37.04130,0.92294
37.09394,0.92878
36.68968,0.91834
36.88455,0.92561
36.38741,0.91331
36.52844,0.92022
36.11695,0.90908
36.22321,0.91497
35.69670,0.90127
35.96925,0.91127
35.49844,0.89742
35.94277,0.91104
35.49487,0.89821
36.13800,0.91424
35.75574,0.90342
36.19315,0.91552
35.85800,0.90657
36.41774,0.91957
35.94646,0.90850
36.53245,0.92220
36.10801,0.91217
36.58977,0.92358
36.24593,0.91612
36.82031,0.92910
36.33084,0.91888
36.86751,0.93161
36.39553,0.92129
36.92789,0.93221
36.46243,0.92208
36.92111,0.93207
36.45646,0.92161
36.89923,0.93173
36.39640,0.92113
36.82526,0.93135
36.35870,0.92074
36.78843,0.93028
36.30771,0.91995
36.75307,0.93016
36.30833,0.92027
36.74370,0.93011
36.29184,0.92002
36.76287,0.93026
36.33370,0.91972
36.66508,0.92844
36.27103,0.91873
36.72156,0.92931
36.14715,0.91669
36.62798,0.92827
36.09192,0.91550
36.34448,0.92410
35.94428,0.91309
36.40775,0.92434
35.84620,0.91160
36.33198,0.92349
35.83386,0.91148
36.10396,0.92028
34.93994,0.90324
34.98928,0.91068
33.94846,0.89177
34.23179,0.90276
33.69283,0.88815
34.00903,0.89876
33.60869,0.88530
33.95174,0.89655
33.50368,0.88197
33.98024,0.89635
33.64196,0.88415
34.10176,0.89738
33.92311,0.88819
34.22305,0.89945
33.85761,0.88749
34.23499,0.90039
33.85331,0.88909
34.19413,0.89989
33.81854,0.88898
34.19115,0.90123
33.90366,0.89160
34.26745,0.90352
33.94419,0.89371
34.37120,0.90589
34.13800,0.89623
34.55470,0.90884
38.38329,0.93558
36.94228,0.93388
36.50401,0.92348
36.68810,0.93123
36.20984,0.92054
36.51307,0.93000
35.99927,0.91929
36.24499,0.92795
35.77440,0.91702
36.07914,0.92690
35.62400,0.91604
35.79595,0.92385
35.43258,0.91371
35.75599,0.92348
35.35794,0.91343
35.67181,0.92311
35.31816,0.91263
35.56247,0.92136
35.15437,0.91016
35.52636,0.92058
35.10564,0.90833
35.34248,0.91720
34.99156,0.90557
35.17431,0.91363
34.80806,0.90109
35.07123,0.91028
34.68174,0.89733
34.83115,0.90465
34.43136,0.89143
34.63065,0.89971
34.27042,0.88737
34.58615,0.89822
34.22676,0.88425
34.50047,0.89444
34.07058,0.87971
34.36613,0.89128
33.97889,0.87688
34.41454,0.89138
33.98169,0.87743
34.43642,0.89248
34.03232,0.87932
34.46157,0.89319
34.01680,0.87952
34.40176,0.89255
34.04276,0.88140
34.47018,0.89473
34.34261,0.88846
34.93901,0.90375
34.75385,0.89857
35.04794,0.90658
35.67447,0.88129
36.09567,0.89807
36.14041,0.89833
