PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
v205_avc_cuton_0B/BasketballDrive_1920x1080_50_1M.264,v205_avc_cuton_0B/BasketballDrive_1920x1080_50_1M.264
AVG: 28.79555,AVG: 0.82476
33.68887,0.86381
33.28865,0.87848
32.93882,0.86527
33.22864,0.87898
33.20525,0.87045
32.49165,0.87257
32.41483,0.86369
32.81941,0.87715
32.94315,0.87098
33.47731,0.88533
32.51820,0.86960
32.67488,0.88027
32.68273,0.87197
33.23529,0.88512
33.42463,0.88081
32.70346,0.88339
32.48199,0.87412
32.91787,0.88549
33.20558,0.88219
33.83064,0.89527
32.98014,0.88087
33.13538,0.88927
33.25880,0.88316
34.06791,0.89738
34.17064,0.89199
34.79468,0.90473
33.51237,0.88846
33.64589,0.89697
33.73307,0.89111
34.18151,0.90327
32.73678,0.88519
32.73050,0.89397
32.85665,0.88676
33.45410,0.89977
32.11635,0.88110
32.24464,0.88995
32.22791,0.88138
32.80984,0.89402
31.59146,0.87472
31.73070,0.88350
31.76703,0.87445
32.18491,0.88688
32.52797,0.88081
31.53545,0.87857
31.35751,0.86665
31.51253,0.87298
31.51562,0.86305
32.05347,0.87266
30.82855,0.84396
30.78791,0.84618
30.63450,0.82858
29.42949,0.81245
29.02091,0.79240
29.35205,0.80987
28.36754,0.78252
28.47847,0.79343
28.42512,0.78229
28.81378,0.79887
29.11207,0.79600
29.05017,0.80577
28.97640,0.79544
29.47307,0.81271
29.59952,0.80635
29.25479,0.80970
29.11011,0.79685
29.50896,0.81263
29.55200,0.80306
30.08558,0.82096
30.37344,0.81652
30.02269,0.82285
30.03972,0.81594
30.53148,0.83479
30.63589,0.83054
31.42747,0.85342
30.42568,0.83412
30.89302,0.85434
31.02098,0.84822
31.65452,0.86885
31.98126,0.86599
31.52663,0.87500
31.42580,0.86729
31.96732,0.88399
32.14742,0.88001
32.98351,0.89840
31.88675,0.88293
32.10233,0.89603
32.29099,0.88852
32.21375,0.89744
31.75514,0.88551
31.71966,0.89201
30.75374,0.87624
30.83701,0.88615
30.26110,0.87385
30.18394,0.88332
29.97884,0.87518
29.95018,0.88441
29.75793,0.87644
30.16407,0.88808
29.74922,0.87633
29.71637,0.88317
29.88456,0.87981
30.02663,0.88580
29.85844,0.87729
29.76160,0.88239
29.65327,0.87384
29.77189,0.88037
29.69748,0.87149
29.59338,0.87496
29.40518,0.86707
29.31570,0.87093
29.01643,0.86015
28.89789,0.86348
28.69082,0.85180
28.79139,0.85574
28.57043,0.84212
28.38260,0.84326
28.35753,0.83058
28.42439,0.83663
28.27755,0.82581
28.11172,0.82777
27.94032,0.81443
27.88672,0.81855
27.63977,0.80236
27.53362,0.80439
27.41106,0.79197
27.29968,0.79543
26.97517,0.77698
27.22648,0.78854
26.93396,0.77158
27.10802,0.78626
27.41027,0.77949
28.15527,0.80434
27.84208,0.78996
28.03776,0.80300
28.27762,0.79865
28.88030,0.81935
29.15465,0.81474
29.16192,0.82622
29.21669,0.81921
29.58400,0.83412
29.99522,0.83462
29.54237,0.84048
29.25730,0.82746
29.58209,0.84267
29.60860,0.83424
30.13128,0.85035
29.41626,0.83252
29.58814,0.84243
29.63551,0.83395
29.55276,0.84074
29.50072,0.83068
29.17471,0.83376
29.07816,0.82366
29.03231,0.82947
28.38617,0.80914
28.52270,0.81939
28.02174,0.80232
28.20418,0.81354
27.73246,0.79655
27.96983,0.80917
27.67098,0.79686
27.60628,0.80322
27.40471,0.79179
27.49677,0.80194
27.22253,0.78608
27.56949,0.80071
27.23498,0.78374
27.15293,0.79041
27.01903,0.77751
27.00181,0.78667
27.04058,0.77619
26.97496,0.78526
26.96594,0.77338
26.83588,0.77940
26.66955,0.76575
26.95225,0.77822
26.56265,0.75989
26.60502,0.77125
26.50008,0.75738
26.61884,0.76920
26.53077,0.75800
26.73309,0.77197
26.58635,0.75860
26.77533,0.77386
26.69190,0.76195
26.87915,0.77591
26.82355,0.76721
26.87516,0.77807
26.75571,0.76626
27.00565,0.78084
26.75653,0.76625
26.86475,0.77681
26.73333,0.76607
26.86740,0.77763
26.71016,0.76664
26.90155,0.78040
26.93613,0.77300
27.14367,0.78646
27.09476,0.77634
27.30534,0.79152
27.50176,0.78935
27.54187,0.80003
27.44781,0.79130
27.63907,0.80392
27.54988,0.79271
27.70879,0.80474
27.81203,0.79907
27.77956,0.80687
27.63026,0.79512
27.67399,0.80531
27.63088,0.79570
27.56254,0.80189
27.40158,0.78907
27.52554,0.79942
27.38970,0.78734
27.43941,0.79729
27.34151,0.78583
27.29699,0.79199
27.16027,0.77967
27.22831,0.78899
27.06779,0.77615
27.06834,0.78574
26.98848,0.77509
26.99720,0.78394
26.82902,0.77083
26.89783,0.78091
26.76714,0.76845
26.78010,0.77505
26.62191,0.76156
26.62931,0.76829
26.49380,0.75478
26.57071,0.76498
26.45462,0.75178
26.52491,0.76150
26.43140,0.74681
26.54204,0.75845
26.39911,0.74227
26.76265,0.76041
27.25745,0.75749
27.18664,0.76932
27.16038,0.75808
27.46266,0.77361
27.69944,0.76690
27.70082,0.77718
27.76167,0.76855
28.32571,0.78904
28.19835,0.78052
28.86615,0.80309
29.27452,0.80527
28.82656,0.80464
29.88337,0.81340
29.57542,0.82516
29.73704,0.82714
