PSNR_YYUV,SSIM (precise)_YYUV
BasketballDrive_1920x1080_50.yuv,BasketballDrive_1920x1080_50.yuv
v205_avc_cuton_0B/BasketballDrive_1920x1080_50_2M.264,v205_avc_cuton_0B/BasketballDrive_1920x1080_50_2M.264
AVG: 32.41796,AVG: 0.87597
33.92888,0.86927
33.03282,0.87842
32.62215,0.86375
32.65030,0.87437
32.68905,0.86598
33.11451,0.87956
33.24467,0.87350
33.03506,0.88124
33.03407,0.87336
33.55531,0.88684
32.66448,0.87200
33.01329,0.88449
33.13435,0.87774
33.70418,0.89098
32.78011,0.87607
33.09589,0.88693
33.19977,0.88139
33.86597,0.89551
33.28702,0.88443
33.69302,0.89549
33.86617,0.89038
33.69886,0.89624
33.81342,0.88963
34.38863,0.90155
34.61007,0.89739
34.37823,0.90333
34.32499,0.89604
34.80679,0.90779
33.49747,0.89108
33.61420,0.90012
33.60890,0.89372
33.35823,0.89983
33.39663,0.89217
33.89976,0.90371
32.66104,0.88634
32.66674,0.89493
32.82439,0.88786
33.37706,0.90005
32.39289,0.88353
32.57365,0.89204
32.78316,0.88520
33.35259,0.89806
32.35952,0.88133
32.39617,0.88844
32.53896,0.88022
33.02390,0.88983
32.04358,0.86968
31.88078,0.87058
31.88456,0.85723
31.37299,0.85415
31.28865,0.83913
30.58816,0.83432
30.61985,0.82456
30.23473,0.82867
30.27066,0.81930
30.20853,0.82855
30.26682,0.82066
30.27122,0.83061
30.32707,0.82232
30.35573,0.83265
30.37228,0.82379
30.45571,0.83463
30.50711,0.82598
30.53597,0.83423
30.59640,0.82474
30.69635,0.83586
30.69166,0.82543
31.30649,0.84319
30.61431,0.82484
30.88398,0.83831
31.02726,0.83405
31.20455,0.84831
31.24791,0.84207
31.34434,0.85531
31.57547,0.84997
31.75859,0.86704
31.91686,0.86134
32.05830,0.87629
32.33543,0.87223
33.12106,0.89178
31.99636,0.87454
32.30817,0.88900
32.42435,0.88397
33.29018,0.90211
33.50528,0.89791
33.04519,0.90555
32.91449,0.89579
33.66433,0.90997
34.06023,0.90516
34.73368,0.91756
33.87893,0.90426
34.39193,0.91557
34.54518,0.90993
35.14254,0.92233
34.12477,0.90940
34.12799,0.91747
34.25091,0.91156
34.77501,0.92233
35.03300,0.91643
35.69688,0.92725
37.48206,0.93223
35.79517,0.92978
35.19038,0.91881
35.38348,0.92537
35.32542,0.91818
35.81524,0.92670
35.06940,0.91529
35.19986,0.92140
34.47409,0.90974
34.58300,0.91535
34.64410,0.90935
34.49422,0.91307
34.49993,0.90537
33.68770,0.90345
33.38418,0.89213
33.70312,0.90091
32.95812,0.88546
33.23300,0.89462
32.89220,0.88301
32.95522,0.88858
32.42166,0.87345
32.64254,0.88082
32.06285,0.86397
32.22735,0.87123
31.73477,0.85573
31.90744,0.86321
31.25569,0.84453
31.77613,0.86007
31.26000,0.84311
31.71160,0.86028
31.82658,0.85171
32.10794,0.86718
32.11563,0.85840
32.75534,0.87582
32.29269,0.86392
32.75780,0.87866
32.71136,0.86984
32.98314,0.88344
32.91814,0.87525
33.06200,0.88570
33.08100,0.88044
33.28360,0.89363
33.16428,0.88501
33.31247,0.89731
33.23476,0.88854
33.39686,0.89889
33.32836,0.89051
33.37593,0.89864
33.26108,0.88916
33.31654,0.89747
33.18110,0.88780
33.21046,0.89617
33.12141,0.88679
33.17256,0.89425
33.13012,0.88580
33.17306,0.89419
33.10347,0.88594
33.11399,0.89388
33.04124,0.88529
33.15359,0.89458
33.15913,0.88617
33.08189,0.89265
33.11625,0.88495
33.09597,0.89317
32.96586,0.88209
33.00410,0.89195
32.89117,0.88044
32.71723,0.88629
32.24645,0.87133
32.66491,0.88437
31.56323,0.86327
31.91174,0.87657
31.84600,0.86508
31.64900,0.87055
31.63721,0.86010
31.53265,0.86523
31.36494,0.85176
31.13510,0.85832
31.00448,0.84621
30.94495,0.85438
30.96057,0.84473
30.92414,0.85358
30.87088,0.84179
31.05404,0.85404
31.05387,0.84432
30.74830,0.85000
30.67982,0.84144
31.03712,0.85522
31.18697,0.84736
31.18526,0.85740
31.18496,0.84929
31.15396,0.85694
31.20596,0.84978
31.17384,0.85836
31.16858,0.85096
30.79375,0.85599
30.66342,0.84668
31.17127,0.86158
31.40774,0.85588
31.27844,0.86513
35.55695,0.90942
34.10921,0.90710
33.51342,0.89433
33.86471,0.90463
33.75828,0.89483
34.24474,0.90718
33.15577,0.88886
33.41596,0.89934
33.33672,0.89023
33.75309,0.90280
32.76553,0.88524
32.87646,0.89338
32.85841,0.88475
32.79285,0.89198
32.69027,0.88245
33.19105,0.89522
32.30403,0.87781
32.47957,0.88661
32.37894,0.87640
32.36410,0.88425
32.28722,0.87409
32.21078,0.88136
32.22163,0.87223
32.05336,0.87777
32.03607,0.86739
31.90669,0.87319
31.92637,0.86303
31.72161,0.86666
31.68539,0.85534
31.51737,0.85975
31.49738,0.84934
31.48184,0.85734
31.45785,0.84581
31.41998,0.85296
31.30262,0.83948
31.24788,0.84732
31.13477,0.83420
31.72548,0.85276
31.14163,0.83511
31.57664,0.85173
31.57379,0.84210
31.75095,0.85484
31.62755,0.84349
31.75354,0.85485
31.74163,0.84608
31.94069,0.85823
32.05964,0.85405
32.44148,0.86933
32.51273,0.86646
32.54795,0.87296
33.76469,0.85923
33.21517,0.86825
33.41404,0.87008
